AADFYear,CP,Estimation_method,Estimation_method_detailed,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
2006,16631,Counted,Manual count,London,Newham,A114,PA,540350,184000,A112,A118,2,1.24,176,98,14369,362,1862,122,15,4,0,1,1,143,16834
2006,16632,Estimated,Estimated using previous year's AADF on this link,London,Newham,A115,PA,538360,184000,LA Boundary,A11,1.3,0.81,430,198,8068,274,1413,288,77,77,9,14,58,523,10476
2006,16634,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542740,183000,A13,A124,1.5,0.93,407,179,16884,1317,1703,257,10,18,1,2,1,289,20372
2006,18346,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,539000,184400,A11,A11,0.2,0.12,549,678,18584,1313,3434,868,39,33,61,41,101,1143,25152
2006,18434,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,543000,183663,A117,A406(T),1.2,0.75,437,195,22319,909,2733,544,31,19,14,6,14,628,26784
2006,18473,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,542280,185666,A117,A116,0.5,0.31,442,213,15772,704,1883,293,60,48,30,13,26,470,19042
2006,18728,Counted,Manual count,London,Newham,A1020,PA,543900,181900,A117,A13(T),2,1.24,15,302,25961,491,4164,849,130,189,137,530,472,2307,33225
2006,26201,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538150,183345,A12,A115,1,0.62,1041,1223,39820,1429,7148,1058,89,190,32,54,101,1524,51144
2006,26659,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,538700,185000,Major Rd,A11,0.7,0.43,259,192,11220,565,1873,201,70,17,4,2,2,296,14146
2006,26660,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541080,181500,A13,Victoria Dock Rd,0.8,0.5,282,78,8444,1289,939,62,13,26,14,10,12,137,10887
2006,26664,Counted,Manual count,London,Newham,A118,PA,540000,184830,A11,A114,1.6,0.99,519,480,17752,891,2780,268,36,23,7,13,6,353,22256
2006,26672,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,542000,183400,A112,A117,1.8,1.12,739,537,16824,1014,3223,292,67,11,1,3,10,384,21982
2006,28406,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538670,184500,A11,A112,0.5,0.31,590,632,21601,1165,3205,649,36,54,15,18,15,787,27390
2006,28672,Counted,Manual count,London,Newham,A406,PA,543450,185670,LA Boundary,A124,1.9,1.18,0,1058,90204,517,15756,3150,507,1259,288,1526,1193,7923,115458
2006,28773,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,538560,185340,LA boundary,Leyton Rd,0.2,0.12,331,112,9273,149,1076,273,16,15,3,3,8,318,10928
2006,28876,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543500,181240,A1020,A13,1.7,1.06,46,39,6067,470,814,198,23,20,14,26,59,340,7730
2006,36676,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,540000,183360,A1011,A114,1.1,0.68,207,112,18989,989,2372,274,32,16,6,15,16,359,22821
2006,36681,Counted,Manual count,London,Newham,A117,PA,542180,185000,A124,A118,2.1,1.3,202,139,16313,745,1918,197,22,1,0,5,2,227,19342
2006,37543,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1011,PA,539600,181230,A1020,A13,1.3,0.81,227,270,15009,872,2166,491,96,162,12,17,22,800,19117
2006,38439,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,539000,184650,A112,A11 The Grove,0.2,0.12,452,709,19136,855,3167,596,52,39,27,11,31,756,24623
2006,38830,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,541670,180600,A112,A112,0.5,0.31,102,541,24672,897,5554,1039,274,268,261,308,723,2873,34537
2006,46201,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538660,184000,A115,A11 Great Eastern Rd,0.4,0.25,1375,1112,31928,1435,5738,790,81,70,20,25,45,1031,41244
2006,46217,Counted,Manual count,London,Newham,A13,PA,540000,181700,A1011,A112,1.7,1.06,34,3160,88262,412,19722,3306,599,1275,79,473,609,6341,117897
2006,46669,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541100,182000,A124,A13,1,0.62,181,150,15810,887,1204,208,30,30,8,10,8,294,18345
2006,46672,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543683,180000,A112,A1020,1.3,0.81,112,211,7909,565,1619,398,39,64,45,229,310,1085,11389
2006,48610,Estimated,Estimated using previous year's AADF on this link,London,Newham,A13,PA,543000,182214,A117,A13,1.1,0.68,87,2284,74680,415,11514,2264,329,861,154,328,396,4332,93225
2006,48812,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541400,180900,Prince Regent Lane,A1020,0.5,0.31,73,119,10502,391,1785,192,14,32,7,2,1,248,13045
2006,48813,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,542700,180020,A1020,A117,1.8,1.12,46,72,4327,496,835,112,24,34,6,16,44,236,5966
2006,49007,Counted,Manual count,London,Newham,A1020,PA,540250,180293,A1011,A112,1.9,1.18,131,433,23886,367,3795,863,133,139,69,122,167,1493,29974
2006,56496,Estimated,Estimated using previous year's AADF on this link,London,Newham,A116,PA,542000,186140,A117,A118,0.9,0.56,112,86,8108,88,868,125,14,18,1,0,2,160,9310
2006,56512,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,540000,182000,A13,A112,1.9,1.18,233,229,13059,1185,1790,393,23,7,7,2,2,434,16697
2006,56897,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1011,PA,539181,182643,A13,A112,2.3,1.43,215,145,20536,365,3456,598,57,43,7,12,0,717,25219
2006,57911,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,539050,184500,A118,A11 Great Eastern Rd,0.2,0.12,396,669,25314,1009,2678,753,41,23,27,12,14,870,30540
2006,58231,Estimated,Estimated using previous year's AADF on this link,London,Newham,A406,PA,543792,183560,A124,A13,1.3,0.81,12,1387,68885,361,13915,4449,700,1122,112,813,1276,8472,93020
2006,58444,Counted,Manual count,London,Newham,A1020,PA,542900,180880,A112,A117,2.2,1.37,121,346,19688,601,4570,575,156,103,1,109,104,1048,26253
2006,70203,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543330,179840,ferry,A112,0.5,0.31,154,204,3854,1140,860,253,89,93,63,134,369,1001,7059
2006,73000,Counted,Dependent on a neighbouring counted link,London,Newham,A13,PA,544250,182930,A406 / A1020,LA boundary,0.6,0.37,77,3596,78012,585,21906,5154,808,1930,461,1595,1131,11079,115178
2006,73819,Estimated,Estimated using previous year's AADF on this link,London,Newham,A116,PA,541766,186324,LA Boundary,A117,0.1,0.06,204,200,15994,354,1349,297,19,5,3,2,2,328,18225
2006,73820,Estimated,Estimated using previous year's AADF on this link,London,Newham,A114,PA,540500,185500,A118,LA Boundary,1,0.62,87,101,11274,66,926,177,11,16,4,7,4,219,12586
2006,73822,Counted,Manual count,London,Newham,A13,PA,539227,181449,LA Boundary,A1011,0.3,0.19,328,4878,78889,1020,20008,4685,704,1451,214,566,436,8056,112851
2006,73823,Counted,Dependent on a neighbouring counted link,London,Newham,A1020,PA,539665,180840,LA Boundary,A1011,0.9,0.56,158,468,21630,124,3245,881,143,223,50,111,73,1481,26948
2006,75291,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,542500,183540,A117,A117,0.2,0.12,277,154,19664,1393,2211,455,50,50,12,6,12,585,24007
2007,6644,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,539200,184000,A118,A1011,0.8,0.5,549,292,16186,1576,2208,316,23,25,9,7,15,395,20657
2007,6649,Counted,Manual count,London,Newham,A117,PA,542040,185600,A118,A116,0.8,0.5,115,66,8545,705,1255,90,15,2,1,0,0,108,10679
2007,6650,Counted,Manual count,London,Newham,A118,PA,542000,185480,A114,A117,1.6,0.99,338,335,16980,848,2606,216,26,13,50,20,22,347,21116
2007,8376,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538818,184238,A11 Great Eastern Rd,A112 Tramway Ave,0.2,0.12,1082,763,26482,2309,3560,506,47,80,13,20,7,673,33787
2007,8542,Counted,Manual count,London,Newham,A118,PA,543000,186045,A116,A406,0.9,0.56,328,315,33696,1134,3935,748,45,51,26,15,13,898,39978
2007,16202,Counted,Manual count,London,Newham,A13,PA,542000,182120,A112,A117,2,1.24,91,3723,93436,699,21827,2803,425,1695,262,613,669,6467,126152
2007,16628,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,540670,183000,A114,A124,0.9,0.56,357,156,19273,601,2239,212,16,13,8,8,14,271,22540
2007,16631,Estimated,Estimated using previous year's AADF on this link,London,Newham,A114,PA,540350,184000,A112,A118,2,1.24,174,100,14197,356,1905,111,15,4,0,1,1,132,16690
2007,16632,Estimated,Estimated using previous year's AADF on this link,London,Newham,A115,PA,538360,184000,LA Boundary,A11,1.3,0.81,426,203,7972,270,1445,263,70,77,7,12,58,487,10377
2007,16634,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542740,183000,A13,A124,1.5,0.93,402,184,16682,1296,1742,235,10,20,1,2,1,269,20173
2007,18346,Counted,Manual count,London,Newham,A118,PA,539000,184400,A11,A11,0.2,0.12,500,697,25403,2384,4425,745,58,56,13,9,20,901,33810
2007,18434,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,543000,183663,A117,A406(T),1.2,0.75,432,199,22051,894,2796,497,29,19,12,5,14,576,26516
2007,18473,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,542280,185666,A117,A116,0.5,0.31,436,219,15584,692,1926,267,55,48,25,11,26,432,18853
2007,18728,Counted,Manual count,London,Newham,A1020,PA,543900,181900,A117,A13(T),2,1.24,32,355,29266,513,4498,619,117,307,126,483,299,1951,36583
2007,26201,Counted,Manual count,London,Newham,A11,PA,538150,183345,A12,A115,1,0.62,1195,1329,40584,1440,7857,693,99,194,39,41,51,1117,52327
2007,26659,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,538700,185000,Major Rd,A11,0.7,0.43,256,197,11086,556,1916,184,64,17,4,2,2,273,14028
2007,26660,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541080,181500,A13,Victoria Dock Rd,0.8,0.5,279,79,8343,1269,961,57,13,26,11,9,11,127,10779
2007,26664,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,540000,184830,A11,A114,1.6,0.99,513,492,17539,877,2844,245,32,23,6,12,6,324,22076
2007,26672,Counted,Manual count,London,Newham,A124,PA,542000,183400,A112,A117,1.8,1.12,311,333,20157,1020,2804,292,32,3,6,11,4,348,24662
2007,28406,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538670,184500,A11,A112,0.5,0.31,584,647,21342,1146,3279,593,32,54,13,17,15,724,27138
2007,28672,Counted,Manual count,London,Newham,A406,PA,543450,185670,LA Boundary,A124,1.9,1.18,0,943,113947,361,21043,3623,543,1037,462,749,2638,9052,145346
2007,28773,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,538560,185340,LA boundary,Leyton Rd,0.2,0.12,327,114,9162,147,1100,249,16,15,3,3,8,294,10817
2007,28876,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543500,181240,A1020,A13,1.7,1.06,45,40,5994,462,833,181,21,20,11,24,59,316,7645
2007,36676,Counted,Manual count,London,Newham,A112,PA,540000,183360,A1011,A114,1.1,0.68,139,138,15063,957,1796,234,17,10,5,22,9,297,18251
2007,36681,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542180,185000,A124,A118,2.1,1.3,200,143,16118,733,1962,181,20,1,0,4,2,208,19164
2007,37543,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1011,PA,539600,181230,A1020,A13,1.3,0.81,224,277,14829,858,2215,450,88,163,10,15,22,748,18927
2007,38439,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,539000,184650,A112,A11 The Grove,0.2,0.12,447,726,18906,841,3240,545,48,40,22,10,31,696,24409
2007,38830,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,541670,180600,A112,A112,0.5,0.31,100,555,24377,883,5682,950,250,270,217,284,719,2690,34187
2007,46201,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538660,184000,A115,A11 Great Eastern Rd,0.4,0.25,1359,1139,31544,1413,5870,722,74,70,16,23,45,950,40916
2007,46217,Counted,Manual count,London,Newham,A13,PA,540000,181700,A1011,A112,1.7,1.06,48,3419,74017,516,17313,3754,570,1133,641,421,929,7448,102713
2007,46669,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541100,182000,A124,A13,1,0.62,179,153,15621,873,1232,189,28,30,6,9,8,270,18149
2007,46672,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543683,180000,A112,A1020,1.3,0.81,110,217,7815,556,1656,364,35,64,38,212,308,1021,11265
2007,48610,Estimated,Estimated using previous year's AADF on this link,London,Newham,A13,PA,543000,182214,A117,A13,1.1,0.68,86,2338,73784,408,11779,2070,301,866,128,302,394,4061,92370
2007,48812,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541400,180900,Prince Regent Lane,A1020,0.5,0.31,73,122,10376,386,1826,175,13,34,6,2,1,231,12941
2007,48813,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,542700,180020,A1020,A117,1.8,1.12,46,73,4274,488,855,103,21,34,4,16,44,222,5912
2007,49007,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,540250,180293,A1011,A112,1.9,1.18,130,444,23600,361,3883,789,122,140,57,112,167,1387,29675
2007,56496,Estimated,Estimated using previous year's AADF on this link,London,Newham,A116,PA,542000,186140,A117,A118,0.9,0.56,110,88,8010,87,887,114,14,19,1,0,2,150,9222
2007,56512,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,540000,182000,A13,A112,1.9,1.18,230,235,12902,1166,1832,360,22,7,5,2,2,398,16533
2007,56897,Counted,Manual count,London,Newham,A1011,PA,539181,182643,A13,A112,2.3,1.43,176,196,16280,329,3429,716,48,85,10,2,1,862,21096
2007,57911,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,539050,184500,A118,A11 Great Eastern Rd,0.2,0.12,392,685,25010,992,2740,688,37,23,22,11,14,795,30222
2007,58231,Counted,Manual count,London,Newham,A406,PA,543792,183560,A124,A13,1.3,0.81,0,1115,80013,800,16034,2767,539,898,459,1413,1265,7341,105303
2007,58444,Counted,Manual count,London,Newham,A1020,PA,542900,180880,A112,A117,2.2,1.37,7,135,18771,66,2406,414,68,41,43,134,224,924,22302
2007,70203,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543330,179840,ferry,A112,0.5,0.31,152,209,3808,1121,879,231,83,93,52,124,366,949,6966
2007,73000,Counted,Dependent on a neighbouring counted link,London,Newham,A13,PA,544250,182930,A406 / A1020,LA boundary,0.6,0.37,26,2518,78009,671,20708,3868,520,1907,469,1515,1088,9367,111273
2007,73819,Estimated,Estimated using previous year's AADF on this link,London,Newham,A116,PA,541766,186324,LA Boundary,A117,0.1,0.06,263,196,15754,356,1379,333,21,7,3,2,2,368,18053
2007,73820,Estimated,Estimated using previous year's AADF on this link,London,Newham,A114,PA,540500,185500,A118,LA Boundary,1,0.62,112,99,11105,66,947,198,13,19,4,7,4,245,12462
2007,73822,Estimated,Estimated using previous year's AADF on this link,London,Newham,A13,PA,539227,181449,LA Boundary,A1011,0.3,0.19,325,4995,77942,1005,20469,4282,643,1460,178,521,434,7518,111929
2007,73823,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,539665,180840,LA Boundary,A1011,0.9,0.56,156,478,21370,122,3320,805,130,224,42,102,72,1375,26665
2007,75291,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,542500,183540,A117,A117,0.2,0.12,275,157,19428,1370,2262,416,44,50,10,6,12,538,23755
2008,6644,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,539200,184000,A118,A1011,0.8,0.5,563,297,15847,1601,2205,320,27,27,9,7,15,405,20355
2008,6649,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542040,185600,A118,A116,0.8,0.5,118,67,8365,717,1254,91,16,2,1,0,0,110,10513
2008,6650,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,542000,185480,A114,A117,1.6,0.99,346,341,16624,862,2604,219,29,14,48,20,22,352,20783
2008,8376,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538818,184238,A11 Great Eastern Rd,A112 Tramway Ave,0.2,0.12,1110,776,25926,2345,3557,512,54,86,13,19,8,692,33296
2008,8542,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,543000,186045,A116,A406,0.9,0.56,337,319,32988,1151,3931,757,53,55,24,15,14,918,39307
2008,16202,Counted,Manual count,London,Newham,A13,PA,542000,182120,A112,A117,2,1.24,0,1251,87307,964,13185,3821,903,1660,583,483,962,8412,111119
2008,16628,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,540670,183000,A114,A124,0.9,0.56,366,159,18868,611,2237,214,19,14,8,7,15,277,22152
2008,16631,Estimated,Estimated using previous year's AADF on this link,London,Newham,A114,PA,540350,184000,A112,A118,2,1.24,178,101,13898,362,1903,112,16,4,0,1,2,135,16399
2008,16632,Estimated,Estimated using previous year's AADF on this link,London,Newham,A115,PA,538360,184000,LA Boundary,A11,1.3,0.81,437,207,7804,274,1443,267,80,83,7,12,61,510,10238
2008,16634,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542740,183000,A13,A124,1.5,0.93,413,186,16331,1317,1741,238,11,20,1,2,2,274,19849
2008,18346,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,539000,184400,A11,A11,0.2,0.12,513,709,24870,2422,4420,754,66,60,12,9,21,922,33343
2008,18434,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,543000,183663,A117,A406(T),1.2,0.75,443,203,21588,909,2793,503,33,21,11,5,14,587,26080
2008,18473,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,542280,185666,A117,A116,0.5,0.31,447,223,15256,702,1924,271,63,50,23,11,28,446,18551
2008,18728,Counted,Manual count,London,Newham,A1020,PA,543900,181900,A117,A13(T),2,1.24,39,368,37123,477,3650,883,208,249,108,161,655,2264,43882
2008,26201,Counted,Manual count,London,Newham,A11,PA,538150,183345,A12,A115,1,0.62,597,994,42114,1396,5551,1287,282,578,103,77,85,2412,52467
2008,26659,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,538700,185000,Major Rd,A11,0.7,0.43,262,200,10853,565,1914,186,73,19,4,2,2,286,13818
2008,26660,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541080,181500,A13,Victoria Dock Rd,0.8,0.5,286,80,8168,1289,959,58,15,28,11,9,12,133,10629
2008,26664,Counted,Manual count,London,Newham,A118,PA,540000,184830,A11,A114,1.6,0.99,392,251,18078,705,1945,467,24,15,3,2,22,533,21512
2008,26672,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,542000,183400,A112,A117,1.8,1.12,319,338,19734,1036,2801,295,37,3,6,10,4,355,24264
2008,28406,Counted,Manual count,London,Newham,A11,PA,538670,184500,A11,A112,0.5,0.31,219,433,21916,1004,2544,553,70,96,7,18,26,770,26667
2008,28672,Counted,Manual count,London,Newham,A406,PA,543450,185670,LA Boundary,A124,1.9,1.18,0,820,91804,676,12714,2909,534,827,293,354,1386,6303,112317
2008,28773,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,538560,185340,LA boundary,Leyton Rd,0.2,0.12,336,116,8969,149,1099,252,18,16,3,3,8,300,10633
2008,28876,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543500,181240,A1020,A13,1.7,1.06,46,41,5869,470,832,184,24,21,11,22,61,323,7535
2008,36676,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,540000,183360,A1011,A114,1.1,0.68,143,140,14747,972,1794,236,20,11,5,21,10,303,17956
2008,36681,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542180,185000,A124,A118,2.1,1.3,205,145,15779,745,1960,183,22,1,0,4,2,212,18841
2008,37543,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1011,PA,539600,181230,A1020,A13,1.3,0.81,231,282,14517,871,2213,455,100,176,10,15,23,779,18662
2008,38439,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,539000,184650,A112,A11 The Grove,0.2,0.12,458,739,18509,855,3237,552,54,42,21,9,32,710,24050
2008,38830,Counted,Manual count,London,Newham,A1020,PA,541670,180600,A112,A112,0.5,0.31,30,212,21644,329,2528,544,48,86,10,26,274,988,25701
2008,46201,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538660,184000,A115,A11 Great Eastern Rd,0.4,0.25,1395,1159,30882,1435,5864,730,84,76,15,22,47,974,40314
2008,46217,Counted,Manual count,London,Newham,A13,PA,540000,181700,A1011,A112,1.7,1.06,6,5417,76060,613,17758,3861,950,1109,1068,635,1086,8709,108557
2008,46669,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541100,182000,A124,A13,1,0.62,184,155,15293,887,1231,192,32,34,6,8,8,280,17846
2008,46672,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543683,180000,A112,A1020,1.3,0.81,114,220,7651,565,1654,369,40,70,36,201,325,1041,11131
2008,48610,Counted,Manual count,London,Newham,A13,PA,543000,182214,A117,A13,1.1,0.68,20,3196,124383,475,17979,4088,601,789,309,417,719,6923,152956
2008,48812,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,541400,180900,Prince Regent Lane,A1020,0.5,0.31,74,124,10158,391,1824,178,14,36,6,2,1,237,12734
2008,48813,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,542700,180020,A1020,A117,1.8,1.12,46,75,4185,496,853,104,25,37,4,14,46,230,5839
2008,49007,Counted,Manual count,London,Newham,A1020,PA,540250,180293,A1011,A112,1.9,1.18,78,284,18578,428,2731,879,133,357,32,22,222,1645,23666
2008,56496,Estimated,Estimated using previous year's AADF on this link,London,Newham,A116,PA,542000,186140,A117,A118,0.9,0.56,114,89,7842,88,887,116,16,19,1,0,2,154,9060
2008,56512,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,540000,182000,A13,A112,1.9,1.18,236,239,12631,1184,1829,364,25,8,5,2,2,406,16289
2008,56897,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1011,PA,539181,182643,A13,A112,2.3,1.43,181,200,15938,334,3425,725,56,92,10,2,1,886,20783
2008,57911,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,539050,184500,A118,A11 Great Eastern Rd,0.2,0.12,402,697,24485,1008,2737,696,43,24,21,10,15,809,29736
2008,58231,Estimated,Estimated using previous year's AADF on this link,London,Newham,A406,PA,543792,183560,A124,A13,1.3,0.81,0,1134,78333,813,16017,2800,614,965,433,1342,1334,7488,103785
2008,58444,Counted,Manual count,London,Newham,A1020,PA,542900,180880,A112,A117,2.2,1.37,41,170,22236,205,2776,513,99,78,30,91,173,984,26371
2008,70203,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,543330,179840,ferry,A112,0.5,0.31,156,212,3728,1140,878,234,94,101,49,117,386,981,6939
2008,73000,Counted,Dependent on a neighbouring counted link,London,Newham,A13,PA,544250,182930,A406 / A1020,LA boundary,0.6,0.37,48,1765,63173,444,14651,2940,974,2703,1554,1060,1391,10622,90655
2008,73819,Estimated,Estimated using previous year's AADF on this link,London,Newham,A116,PA,541766,186324,LA Boundary,A117,0.1,0.06,308,192,15392,361,1350,325,24,7,3,2,2,363,17658
2008,73820,Estimated,Estimated using previous year's AADF on this link,London,Newham,A114,PA,540500,185500,A118,LA Boundary,1,0.62,131,97,10849,68,926,193,13,20,4,7,4,241,12181
2008,73822,Estimated,Estimated using previous year's AADF on this link,London,Newham,A13,PA,539227,181449,LA Boundary,A1011,0.3,0.19,332,5080,76305,1020,20448,4333,732,1569,168,495,458,7755,110608
2008,73823,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,539665,180840,LA Boundary,A1011,0.9,0.56,160,487,20922,124,3317,814,148,241,38,97,76,1414,26264
2008,75291,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,542500,183540,A117,A117,0.2,0.12,282,159,19019,1392,2260,422,51,54,9,6,12,554,23384
2009,6644,Counted,Manual count,London,Newham,A112,PA,539200,184000,A118,A1011,0.8,0.5,211,109,13458,1271,1260,201,46,17,6,4,0,274,16372
2009,6649,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542040,185600,A118,A116,0.8,0.5,116,65,8139,734,1215,91,18,2,1,0,0,112,10265
2009,6650,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,542000,185480,A114,A117,1.6,0.99,342,332,16175,883,2523,219,31,15,46,18,22,351,20264
2009,8376,Counted,Manual count,London,Newham,A11,PA,538818,184238,A11 Great Eastern Rd,A112 Tramway Ave,0.2,0.12,877,759,26757,2004,2981,689,68,66,0,8,22,853,33354
2009,8542,Counted,Manual count,London,Newham,A118,PA,543000,186045,A116,A406,0.9,0.56,467,272,31161,1127,3391,662,73,29,17,15,60,856,36807
2009,16202,Counted,Manual count,London,Newham,A13,PA,542000,182120,A112,A117,2,1.24,10,2777,113807,673,16545,3521,525,1105,149,312,761,6373,140175
2009,16628,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,540670,183000,A114,A124,0.9,0.56,363,155,18358,626,2167,214,21,14,8,7,15,279,21585
2009,16631,Estimated,Estimated using previous year's AADF on this link,London,Newham,A114,PA,540350,184000,A112,A118,2,1.24,176,98,13522,370,1844,112,17,4,0,1,2,136,15970
2009,16632,Estimated,Estimated using previous year's AADF on this link,London,Newham,A115,PA,538360,184000,LA Boundary,A11,1.3,0.81,433,201,7593,280,1398,267,87,87,7,11,61,520,9992
2009,16634,Estimated,Estimated using previous year's AADF on this link,London,Newham,A117,PA,542740,183000,A13,A124,1.5,0.93,409,181,15890,1349,1687,238,12,20,1,2,2,275,19382
2009,18346,Counted,Manual count,London,Newham,A118,PA,539000,184400,A11,A11,0.2,0.12,555,622,27248,2070,2794,658,60,37,0,4,23,782,33516
2009,18434,Estimated,Estimated using previous year's AADF on this link,London,Newham,A124,PA,543000,183663,A117,A406(T),1.2,0.75,439,197,21005,930,2706,503,35,21,11,5,14,589,25427
2009,18473,Estimated,Estimated using previous year's AADF on this link,London,Newham,A118,PA,542280,185666,A117,A116,0.5,0.31,443,217,14844,718,1864,271,68,52,21,9,28,449,18092
2009,18728,Estimated,Estimated using previous year's AADF on this link,London,Newham,A1020,PA,543900,181900,A117,A13(T),2,1.24,39,357,36121,488,3537,883,226,258,102,142,653,2264,42767
2009,26201,Estimated,Estimated using previous year's AADF on this link,London,Newham,A11,PA,538150,183345,A12,A115,1,0.62,591,966,40977,1429,5379,1285,306,600,98,68,85,2442,51193
2009,26659,Estimated,Estimated using previous year's AADF on this link,London,Newham,A112,PA,538700,185000,Major Rd,A11,0.7,0.43,259,194,10560,579,1854,186,79,20,4,2,2,293,13480
