Year,CP,Estimation_method,Estimation_method_detailed,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
2008,75427,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PU,538850,180950,Aspen Way tunnel,A1263,0.12,9.46,70.55,1470.28,25.61,239.11,30.84,8.91,11.23,0.27,2.5,6.73,60.49,1866.04
2009,6071,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A12,PU,538180,181800,A13,A11,1.3,22.39,837.3,26323.58,312.92,5651.55,1395.03,241,437.7,208.61,174.8,281.96,2739.09,35864.44
2009,6201,Counted,Manual count,London,Tower Hamlets,A11,PU,537000,182730,A1205,A12,0.93,352.79,456.55,8556.39,211.6,1311.13,222.49,50.01,18.37,9.87,4.76,11.57,317.07,10852.74
2009,6216,Counted,Manual count,London,Tower Hamlets,A13,PU,538200,181030,A1206,A102,0.12,25.72,154.86,2044.7,35.83,373.81,92.49,10.48,13.74,0.23,4.99,11.16,133.09,2742.29
2009,6636,Counted,Manual count,London,Tower Hamlets,A107,PU,535030,182500,Mile End Rd,Bethnal Green Rd,0.56,53.68,49.81,2065.7,137.78,341.49,42.25,10,3.06,0.2,0.61,2.86,58.99,2653.77
2009,7540,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1205,PU,536630,182000,A13/A1261,A11,0.99,265.99,152.41,6310.13,336.39,972.88,183.98,29.76,15.97,5.08,2.9,3.63,241.32,8013.13
2009,8284,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PU,534160,180760,A1203,Cable Street,0.12,13.43,25.54,274.47,5.22,75.12,12.56,1.77,1.72,9.00E-02,0.14,0.18,16.47,396.81
2009,8489,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PU,536100,181139,A126,A101,0.12,56.79,130.18,761.87,38.06,174.27,32.7,5.58,4.17,0.95,1.59,1.68,46.68,1151.06
2009,8754,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PU,538520,178900,Ferry Street,A1261,1.68,396.2,155.54,4930.12,283.52,750.14,109.61,18.98,3.67,0,3.06,7.96,143.29,6262.62
2009,16188,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PU,534280,181620,A1202/A13 mid-junction,A107,0.68,521.41,609.23,4580.71,387.69,1327.98,238,35.18,36.67,1.25,10.98,4.24,326.32,7231.94
2009,16203,Counted,Manual count,London,Tower Hamlets,A13,PU,536500,181120,A101,A1261,0.5,148.24,406.25,4185.83,196.68,865.47,136.99,26.49,16.15,10.34,9.8,15.24,215.01,5869.23
2009,17496,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PU,533980,181190,B126 Prescot St,A13/A11 mid-junction,0.25,54.34,110.5,874.63,14.06,299.2,59.33,4.26,8.98,1.72,1.09,1.09,76.48,1374.86
2009,17498,Counted,Manual count,London,Tower Hamlets,A1208,PU,534000,183100,Weymouth Terrace/LA Boundary,A107,0.68,608.23,279.17,3724.74,319.34,955.26,212.31,29.19,34.43,2,4.24,2.49,284.66,5563.17
2009,18436,Counted,Manual count,London,Tower Hamlets,A1210,PU,533800,181070,LA Boundary,A11,0.25,69.67,83.64,1214.65,100.52,205.12,75.66,18.69,7.17,0,1,2.18,104.69,1708.62
2009,18467,Counted,Manual count,London,Tower Hamlets,A3211,PU,533634,180720,A100,LA Boundary,0.19,148.06,334.08,2184.63,91.24,514.11,124.17,22.39,39.8,4.29,5.44,12.38,208.48,3332.54
2009,18497,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PU,534850,183388,A1208 Hackney Road,LA Boundary,0.12,56.2,51.62,577.66,108.46,139.85,30.71,4.26,2.72,1.77,0.73,2.04,42.23,919.81
2009,18736,Counted,Manual count,London,Tower Hamlets,A1206,PU,538195,180834,A1261,A13,0.31,10.32,122.59,2399.89,61.92,385.45,125.19,17.46,23.13,33.23,9.87,10.09,218.98,3188.81
2009,19035,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PU,537150,180780,A1206,A1203,0.31,15.88,58.4,2614.67,19.5,404.05,84.94,19.62,44.91,2.72,1.13,7.82,161.14,3257.76
2009,26217,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PU,538970,181320,A1263,Aspen Way tunnel,0.12,9.62,109.09,2722.74,54.79,460.63,141.12,67,55.61,37.65,35.47,54.52,391.37,3738.62
2009,27581,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PU,534000,180830,A100/A1210/A1211,Dock Street,0.25,120.48,8.16,133.36,0.54,47.81,6.89,0.27,9.00E-02,0,9.00E-02,0.18,7.53,197.41
2009,27582,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1205,PU,536020,183200,A11,LA Boundary,0.87,171.14,178.45,4207.78,134.95,804.6,70.81,18.42,19.37,3.49,0.32,0.64,113.04,5438.81
2009,27917,Counted,Manual count,London,Tower Hamlets,A12,PU,537550,183276,A11,B142,0.31,0.79,180.65,9874.55,124.51,1628.65,449.41,57.95,134.38,2.84,23.59,73.82,741.98,12550.35
2009,28521,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A100,PU,533740,180500,LA Boundary,A1210/A1211,0.31,506.22,246.65,3077.34,140.5,794.48,145.83,2.61,0.68,0.79,0.45,0,150.37,4409.34
2009,28878,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PU,537240,178900,A1203,Ferry Street,1.74,423.57,151.14,5793.48,336.57,961.45,68.58,8.89,2.54,0,3.18,4.45,87.64,7330.28
2009,29037,Counted,Manual count,London,Tower Hamlets,A1203,PU,534836,180756,A1202,A101/A126,1.18,286.56,1837.45,20248.11,345.6,4965.07,833.83,103.42,255.54,0.43,31.03,110.75,1334.99,28731.22
2009,36218,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PU,537000,181040,A1261,A1206,0.81,102.6,233.22,3138.28,193.42,690.52,227.03,34.5,5.9,0.59,2.65,22.11,292.78,4548.21
2009,37619,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1209,PU,534000,182520,LA Boundary,A107,0.93,356.19,154.79,3700.02,227.93,671.56,132.34,11.23,4.08,0.68,1.7,0,150.03,4904.33
2009,38270,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1210,PU,533840,180880,A100,LA Boundary,0.12,39.42,44.63,794.39,42.23,172.64,37.74,3.9,1.59,1.18,0.27,2.4,47.08,1100.98
2009,39035,Counted,Manual count,London,Tower Hamlets,A1203,PU,536066,180909,A126/A101,A1206,0.81,170.12,994.79,19264.3,293.96,3247.08,839.12,79.61,84.03,7.67,28.6,90.81,1129.83,24929.95
2009,46218,Counted,Manual count,London,Tower Hamlets,A13,PU,535100,181280,A11/A1202 mid-junction,A126,1.3,273.86,1258.81,11880.83,508.19,1666.51,389.6,47.63,70.49,9.53,7.14,36.2,560.58,15874.92
2009,47580,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PU,534110,180940,Dock Street,Hooper Street,0.12,25.72,31.39,357.89,0.59,136.26,16.19,2.63,2.9,5.00E-02,5.00E-02,5.00E-02,21.86,548
2009,48161,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PU,533640,182000,A11/A13 mid-junction,LA Boundary,0.56,217.59,435.8,4983.19,69.81,1028.97,198,26.74,14.9,12.66,6.53,15.31,274.13,6791.9
2009,48814,Counted,Manual count,London,Tower Hamlets,A1261,PU,538620,180750,A1206,Aspen Way Tunnel,0.31,17.12,379.1,11588.03,109.54,1434.29,314.23,37.42,86.75,2.61,4.54,30.16,475.71,13986.67
2009,48815,Counted,Manual count,London,Tower Hamlets,A1261,PU,537030,180900,A13,A1206,0.19,46.2,50.15,1553.9,87.16,244.13,36.74,4.76,5.17,0,0.88,1.7,49.26,1984.59
2009,49035,Counted,Manual count,London,Tower Hamlets,A1261,PU,537950,180570,A1261,A1206,0.56,3.06,757.29,14423.35,133.9,2515.99,615.01,76.34,120.64,3.27,10.41,57.77,883.43,18713.97
2009,56175,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PU,535000,181900,A107,A1205,0.99,386.83,574.44,7009.04,349.09,1633.69,416.95,67.5,56.25,28.3,16.69,17.78,603.47,10169.73
2009,56506,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PU,534950,183000,A1209,A1208,0.37,82.87,81.92,2170.34,159.35,559.29,106.96,12.11,10.75,2.99,2.86,2.99,138.67,3109.57
2009,56909,Counted,Manual count,London,Tower Hamlets,A1203,PU,534000,180600,LA Boundary,A1202,0.31,150.03,520.62,4399.14,81.19,784.84,203.21,10.89,29.82,5.44,2.27,4.31,255.94,6041.74
2009,58445,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1020,PU,539100,180920,A1261,LA Boundary,0.25,14.42,42.91,1846.88,11.52,291.57,73.85,14.61,22.68,3.27,7.8,6.89,129.09,2321.98
2009,58446,Counted,Manual count,London,Tower Hamlets,A13,PU,538450,181080,A102,A1263,0.37,29.53,109.95,3901.01,90.22,923.44,303.46,37.29,117.71,7.89,10.89,86,563.24,5587.86
2009,59036,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PU,535968,181035,A126/A101,A13/A126,0.19,14.36,63.48,1012.37,32.25,245.01,27.28,5.51,18.03,1.97,1.63,1.02,55.45,1408.57
2009,70002,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PU,537060,180760,A1203,A1261,0.12,72.76,42.82,751.98,44,116.89,24.54,6.53,7.35,0.18,0.68,2.36,41.64,997.33
2009,70003,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PU,537100,180730,A1206,A1261,0.37,25.72,645.84,3780.85,126.55,1343.52,232.83,95.53,64.77,16.6,10.21,44.23,464.17,6360.94
2009,70193,Counted,Manual count,London,Tower Hamlets,A11,PU,533820,181310,LA Boundary,A1202/A13 mid-junc,0.12,83.33,121.88,804.73,104.33,210.47,46.99,8.35,3.36,1.59,0.54,0.36,61.19,1302.61
2009,73554,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A102,PU,538410,180850,LA Boundary,A13,0.62,0.68,805.14,14966.11,162.62,3699.34,437.5,74.84,214.33,43.09,101.61,111.36,982.73,20615.94
2009,73821,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A115,PU,537270,184510,LA Boundary,LA Boundary,0.5,78.56,36.47,1377.68,50.8,253.65,48.44,15.79,15.79,1.27,2,11.07,94.35,1812.95
2009,73961,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A101,PU,535530,180600,LA Boundary,A13,0.68,38.67,259.46,6549.86,3.24,1634.6,124.99,0,0,0,0,0,124.99,8572.15
2009,74527,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A12,PU,537300,183460,B142,B142,0.19,0.48,108.39,5924.73,74.71,977.19,269.64,34.77,80.63,1.7,14.15,44.29,445.19,7530.21
2009,74528,Counted,Manual count,London,Tower Hamlets,A12,PU,537000,184000,LA Boundary,B142,0.62,0,512.8,18034.95,211.6,3288.15,745.49,121.57,173.28,41.5,82.56,188.02,1352.41,23399.91
2009,74545,Counted,Manual count,London,Tower Hamlets,A1263,PU,538910,181040,A13,A1261,0.12,3.99,19.05,661.67,12.7,118.44,36.65,6.49,12.84,2.04,3.31,6.26,67.59,879.44
2009,74905,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PU,533850,181240,St Botolph St/Aldgate High St,A1202/A13 mid-junction,0.12,41.78,68.58,458.73,73.39,115.76,31.71,7.44,4.08,0.45,0.36,2.22,46.27,762.73
2009,75425,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A13,PU,539100,181400,Aspen Way tunnel,LA boundary,0.12,22.18,95.07,3625,45.27,619.21,129.19,24.81,43.95,12.47,11.7,27.85,249.98,4634.53
2009,75426,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PU,538930,181200,Aspen Way,A13,0.31,8.62,189.61,5794.07,54.77,717.14,157.06,18.71,43.32,1.25,2.27,15.08,237.69,6993.28
2009,75427,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PU,538850,180950,Aspen Way tunnel,A1263,0.12,3.45,75.84,2317.63,21.91,286.86,62.82,7.48,17.33,0.5,0.91,6.03,95.07,2797.31
2010,6071,Counted,Manual count,London,Tower Hamlets,A12,PU,538180,181800,A13,A11,1.3,18.57,602.02,45100.48,201.94,5276.72,1237.38,246.71,437.23,5.72,76.2,218.61,2221.85,53403.01
2010,6201,Counted,Manual count,London,Tower Hamlets,A11,PU,537000,182730,A1205,A12,0.93,640.94,624.61,13036.83,493.63,2122.85,283.73,37.08,21.77,0,9.87,22.79,375.24,16653.17
2010,6216,Counted,Manual count,London,Tower Hamlets,A13,PU,538200,181030,A1206,A102,0.12,23.81,157.54,1857.31,34.79,376.22,85.23,14.38,17.37,5.00E-02,6.76,10.7,134.49,2560.35
2010,6636,Counted,Manual count,London,Tower Hamlets,A107,PU,535030,182500,Mile End Rd,Bethnal Green Rd,0.56,130.02,88.18,2501.09,151.87,579.5,73.89,12.25,7.35,0,3.67,8.37,105.53,3426.16
2010,7540,Counted,Manual count,London,Tower Hamlets,A1205,PU,536630,182000,A13/A1261,A11,0.99,106.69,137.17,4259.49,266.35,905.75,285.59,22.5,11.98,1.09,6.17,2.18,329.5,5898.26
2010,8284,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PU,534160,180760,A1203,Cable Street,0.12,14.83,25.22,270.07,5.26,73.76,13.15,1.77,1.5,9.00E-02,0.14,0.18,16.83,391.14
2010,8489,Counted,Manual count,London,Tower Hamlets,A13,PU,536100,181139,A126,A101,0.12,29.35,79.74,964.31,50.94,160.08,41.37,4.58,3.99,0.23,0.73,5.35,56.25,1311.32
2010,8754,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PU,538520,178900,Ferry Street,A1261,1.68,437.23,154.32,4851.13,285.97,736.67,114.51,18.98,3.06,0,3.06,7.96,147.58,6175.66
2010,16188,Counted,Manual count,London,Tower Hamlets,A11,PU,534280,181620,A1202/A13 mid-junction,A107,0.68,467.78,413.89,3505.2,329.06,914.1,199.33,13.22,16.72,0,2,2.74,234.01,5396.26
2010,16203,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PU,536500,181120,A101,A1261,0.5,163.48,401.71,4118.88,198.13,849.87,143.16,26.49,13.79,11.61,8.71,14.7,218.45,5787.04
2010,17496,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PU,533980,181190,B126 Prescot St,A13/A11 mid-junction,0.25,59.97,109.32,860.66,14.15,293.84,61.96,4.26,7.71,1.91,1,1.09,77.93,1355.9
2010,17498,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1208,PU,534000,183100,Weymouth Terrace/LA Boundary,A107,0.68,670.85,276.17,3665.12,321.83,938.05,221.54,29.19,29.44,2.25,3.99,2.49,288.9,5490.07
2010,18436,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1210,PU,533800,181070,LA Boundary,A11,0.25,76.84,82.74,1195.24,101.33,201.4,79.02,18.6,6.17,0,0.91,2.09,106.78,1687.49
2010,18467,Counted,Manual count,London,Tower Hamlets,A3211,PU,533634,180720,A100,LA Boundary,0.19,62.94,183.5,3009.82,81.44,328.84,116.28,10.21,17.76,17.49,8.71,15.99,186.43,3790.04
2010,18497,Counted,Manual count,London,Tower Hamlets,A107,PU,534850,183388,A1208 Hackney Road,LA Boundary,0.12,53.48,41.64,867.01,91.72,122.56,33.39,3.76,6.12,1.63,0.77,1.18,46.86,1169.79
2010,18736,Counted,Manual count,London,Tower Hamlets,A1206,PU,538195,180834,A1261,A13,0.31,16.67,160.23,3217.16,76.43,411.19,119.86,9.19,12.47,20.53,2.84,4.42,169.31,4034.33
2010,19035,Counted,Manual count,London,Tower Hamlets,A1261,PU,537150,180780,A1206,A1203,0.31,27.22,54.09,2835.23,22.79,367.3,79.49,8.39,8.96,4.08,3.29,5.9,110.11,3389.53
2010,26217,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PU,538970,181320,A1263,Aspen Way tunnel,0.12,10.61,107.87,2679.15,55.25,452.38,147.33,66.59,47.72,42.05,32.16,52.53,388.37,3683.01
2010,27581,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PU,534000,180830,A100/A1210/A1211,Dock Street,0.25,132.91,8.07,131.18,0.54,46.99,7.17,0.27,9.00E-02,0,9.00E-02,0.18,7.8,194.59
2010,27582,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1205,PU,536020,183200,A11,LA Boundary,0.87,188.61,176.54,4140.47,136.22,790.31,73.98,18.42,16.51,3.81,0.32,0.64,113.67,5357.21
2010,27917,Counted,Manual count,London,Tower Hamlets,A12,PU,537550,183276,A11,B142,0.31,7.82,147.76,7669.03,41.05,1840.26,328.07,53.52,66.11,34.02,13.61,71.44,566.77,10264.88
2010,28521,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A100,PU,533740,180500,LA Boundary,A1210/A1211,0.31,558.38,243.92,3028.13,141.64,780.08,152.18,2.61,0.57,0.79,0.45,0,156.61,4350.37
2010,28878,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PU,537240,178900,A1203,Ferry Street,1.74,466.76,149.23,5700.77,339.11,944.31,71.76,8.89,2.54,0,3.18,4.45,90.81,7224.23
2010,29037,Counted,Manual count,London,Tower Hamlets,A1203,PU,534836,180756,A1202,A101/A126,1.18,263.29,1368.6,15549.35,354.65,3163.82,1463.84,100.4,205.12,44.82,56.88,55.59,1926.65,22363.07
2010,36218,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PU,537000,181040,A1261,A1206,0.81,113.22,230.57,3087.87,195.18,678.13,237.05,34.5,5.01,0.59,2.65,21.23,301.03,4492.78
2010,37619,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1209,PU,534000,182520,LA Boundary,A107,0.93,392.59,153.09,3640.83,229.64,659.31,138.12,11.23,3.4,0.68,1.7,0,155.13,4837.99
2010,38270,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1210,PU,533840,180880,A100,LA Boundary,0.12,43.5,44.14,781.69,42.55,169.51,39.42,3.86,1.36,1.32,0.23,2.31,48.49,1086.37
2010,39035,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PU,536066,180909,A126/A101,A1206,0.81,187.52,983.88,18956.19,296.31,3188.7,875.97,79.02,72.24,8.55,25.65,87.57,1148.99,24574.08
2010,46218,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PU,535100,181280,A11/A1202 mid-junction,A126,1.3,301.96,1245,11690.79,512.48,1636.5,406.74,47.63,60.49,10.95,6.67,34.77,567.25,15652.02
2010,47580,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PU,534110,180940,Dock Street,Hooper Street,0.12,28.4,31.07,352.18,0.59,133.81,16.92,2.63,2.49,5.00E-02,5.00E-02,5.00E-02,22.18,539.83
2010,48161,Counted,Manual count,London,Tower Hamlets,A1202,PU,533640,182000,A11/A13 mid-junction,LA Boundary,0.56,323.94,212.08,3970.55,30.62,1248.4,458.66,22.05,35.93,1.84,7.76,20,546.23,6007.88
2010,48814,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PU,538620,180750,A1206,Aspen Way Tunnel,0.31,18.94,374.9,11402.62,110.45,1408.54,328.07,37.2,74.5,2.95,4.08,29.14,475.94,13772.46
2010,48815,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1261,PU,537030,180900,A13,A1206,0.19,50.96,49.6,1529.07,87.84,239.77,38.37,4.76,4.42,0,0.75,1.63,49.94,1956.22
2010,49035,Counted,Manual count,London,Tower Hamlets,A1261,PU,537950,180570,A1261,A1206,0.56,12.45,764.43,21312.21,128.39,1965.88,587.66,57.77,120.23,80.42,17.35,28.58,892.01,25062.93
2010,56175,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PU,535000,181900,A107,A1205,0.99,426.38,568.27,6896.91,351.63,1604.3,435.46,66.77,48.26,31.57,15.24,17.06,614.36,10035.47
2010,56506,Counted,Manual count,London,Tower Hamlets,A107,PU,534950,183000,A1209,A1208,0.37,77.57,48.17,1814.63,137.31,308.36,71.71,16.6,6.26,1.22,4.22,3.54,103.56,2412.02
2010,56909,Counted,Manual count,London,Tower Hamlets,A1203,PU,534000,180600,LA Boundary,A1202,0.31,105.92,303.12,4429.41,76.43,671.78,214.21,15.42,77.23,0.45,9.41,16.1,332.83,5813.58
2010,58445,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1020,PU,539100,180920,A1261,LA Boundary,0.25,15.97,42.46,1817.31,11.61,286.31,77.02,14.52,19.41,3.63,7.08,6.62,128.28,2285.97
2010,58446,Counted,Manual count,London,Tower Hamlets,A13,PU,538450,181080,A102,A1263,0.37,25.31,81.51,5460.36,83.28,780.01,318.97,60.83,45.59,57.7,23.54,27.35,533.98,6939.14
2010,59036,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PU,535968,181035,A126/A101,A13/A126,0.19,15.85,62.8,996.18,32.46,240.59,28.44,5.51,15.45,2.18,1.5,1.02,54.09,1386.11
2010,70002,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PU,537060,180760,A1203,A1261,0.12,80.24,42.37,739.96,44.36,114.81,25.63,6.49,6.31,0.18,0.64,2.27,41.5,983
2010,70003,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1203,PU,537100,180730,A1206,A1261,0.37,28.44,638.76,3720.3,127.64,1319.43,243.04,94.98,55.52,18.51,9.25,42.59,463.9,6270.04
2010,70193,Counted,Manual count,London,Tower Hamlets,A11,PU,533820,181310,LA Boundary,A1202/A13 mid-junc,0.12,55.43,84.28,963.49,119.93,206.03,44.41,4.85,1.41,5.00E-02,0.64,0.14,51.48,1425.21
2010,73554,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A102,PU,538410,180850,LA Boundary,A13,0.62,0,711.02,13348.12,140.62,3762.85,419.81,66.68,214.1,44.23,82.56,103.65,931.02,18893.61
2010,73821,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A115,PU,537270,184510,LA Boundary,LA Boundary,0.5,86.55,36.11,1355.72,51.17,249.12,50.62,15.79,13.61,1.27,1.81,10.7,93.8,1785.92
2010,73961,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A101,PU,535530,180600,LA Boundary,A13,0.68,59.13,296.38,6584.54,1,1540.29,102.79,0,0,11.23,0,0,114.01,8536.23
2010,74527,Counted,Dependent on a neighbouring counted link,London,Tower Hamlets,A12,PU,537300,183460,B142,B142,0.19,4.69,88.66,4601.42,24.63,1104.16,196.84,32.11,39.67,20.41,8.16,42.87,340.06,6158.93
2010,74528,Counted,Manual count,London,Tower Hamlets,A12,PU,537000,184000,LA Boundary,B142,0.62,23.81,469.25,16186.75,70.08,3701.84,798.79,54.21,169.87,10.43,15.2,58.51,1107.01,21534.93
2010,74545,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1263,PU,538910,181040,A13,A1261,0.12,4.4,18.82,651.05,12.79,116.3,38.24,6.44,11.02,2.27,2.99,6.03,67,865.97
2010,74905,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PU,533850,181240,St Botolph St/Aldgate High St,A1202/A13 mid-junction,0.12,46.09,67.81,451.38,73.98,113.67,33.11,7.39,3.49,0.5,0.32,2.13,46.95,753.79
2010,75425,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PU,539100,181400,Aspen Way tunnel,LA boundary,0.12,24.45,94.03,3567.03,45.63,608.1,134.86,24.68,37.69,13.93,10.61,26.85,248.62,4563.41
2010,75426,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PU,538930,181200,Aspen Way,A13,0.31,9.41,187.45,5701.31,55.23,704.22,163.98,18.6,37.2,1.47,2.04,14.52,237.8,6886
2010,75427,Estimated,Estimated from nearby links,London,Tower Hamlets,A1261,PU,538850,180950,Aspen Way tunnel,A1263,0.12,3.76,74.98,2280.52,22.09,281.69,65.59,7.44,14.88,0.59,0.82,5.81,95.12,2754.4
2011,6071,Counted,Manual count,London,Tower Hamlets,A12,PU,538180,181800,A13,A11,1.3,3.33,277.2,29212.7,194.8,5885.4,1261.19,347.21,300.53,49.06,181.94,166.22,2306.15,37876.25
2011,6201,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PU,537000,182730,A1205,A12,0.93,629.71,613.72,12854.14,500.1,2086.79,278.62,39.46,24.15,0,9.87,24.15,376.26,16431.01
2011,6216,Counted,Manual count,London,Tower Hamlets,A13,PU,538200,181030,A1206,A102,0.12,32.57,125.06,1593.45,37.83,286.09,38.87,13.06,7.67,4.45,4.35,4.94,73.35,2115.78
2011,6636,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A107,PU,535030,182500,Mile End Rd,Bethnal Green Rd,0.56,127.78,86.75,2465.98,153.7,569.7,72.46,13.06,8.16,0,3.67,8.98,106.35,3382.48
2011,7540,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1205,PU,536630,182000,A13/A1261,A11,0.99,104.87,134.99,4199.98,269.98,890.51,280.51,23.59,13.06,0.73,6.17,2.18,326.23,5821.7
2011,8284,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1202,PU,534160,180760,A1203,Cable Street,0.12,14.56,24.77,266.26,5.35,72.49,12.93,1.91,1.63,9.00E-02,0.14,0.18,16.87,385.74
2011,8489,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PU,536100,181139,A126,A101,0.12,28.85,78.43,950.79,51.62,157.35,40.6,4.85,4.45,0.18,0.73,5.67,56.47,1294.67
2011,8754,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1206,PU,538520,178900,Ferry Street,A1261,1.68,429.27,151.87,4783.15,289.65,723.81,112.06,20.21,3.67,0,3.06,7.96,146.97,6095.44
2011,16188,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A11,PU,534280,181620,A1202/A13 mid-junction,A107,0.68,459.79,406.9,3456.05,333.31,898.63,195.84,14.22,18.46,0,2,2.99,233.51,5328.41
2011,16203,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A13,PU,536500,181120,A101,A1261,0.5,160.76,394.81,4061.18,200.67,835.53,140.43,28.12,15.24,8.89,8.71,15.6,217,5709.2
2011,17496,Counted,Manual count,London,Tower Hamlets,A1202,PU,533980,181190,B126 Prescot St,A13/A11 mid-junction,0.25,119.57,95.26,894.5,5.35,191.87,24.22,7.26,3.18,9.00E-02,0.45,0,35.2,1222.18
2011,17498,Estimated,Estimated using previous year's AADF on this link,London,Tower Hamlets,A1208,PU,534000,183100,Weymouth Terrace/LA Boundary,A107,0.68,659.38,271.43,3613.98,325.82,922.08,217.55,30.94,32.68,1.75,3.99,2.49,289.4,5422.71
