AADFYear,CP,Estimation_method,Estimation_method_detailed,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
2008,73565,Counted,Dependent on a neighbouring counted link,London,Hackney,A1202,PA,533505,182140,LA Boundary,A10,0.1,0.06,1076,2196,25091,334,5202,971,121,71,65,36,75,1339,34162
2008,73566,Counted,Dependent on a neighbouring counted link,London,Hackney,A1209,PA,533545,182280,A10,LA Boundary,0.1,0.06,1056,468,11177,654,2038,389,30,12,2,5,0,438,14775
2008,74529,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A12,PA,536820,184500,A106,LA Boundary,0.4,0.25,0,2893,84249,397,18622,4151,612,975,469,427,620,7254,113415
2008,74530,Counted,Manual count,London,Hackney,A12,PA,536692,185063,A106,A106,1.1,0.68,0,2294,78102,508,17006,3698,595,735,410,260,561,6259,104169
2008,74906,Counted,Manual count,London,Hackney,A106,PA,536325,184749,Victoria Park Road,Cassland Road,0.2,0.12,260,885,37935,879,5822,1066,185,301,38,20,98,1708,47229
2008,74907,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,537470,185700,A12,LA Boundary,0.4,0.25,604,614,22989,713,7321,1264,248,509,8,169,220,2418,34055
2008,79992,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534950,185100,Graham Road,Dalston Lane,0.3,0.19,509,61,689,1577,134,62,3,1,2,0,0,68,2529
2008,80388,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1208,PA,533620,182930,A10/A5201,Weymouth Terrace,0.6,0.37,1382,1407,11437,972,4215,565,125,171,6,10,15,892,18923
2009,6190,Counted,Manual count,London,Hackney,A10,PA,533470,182230,A1202,A1209,0.1,0.06,4041,2351,18525,2605,4376,1063,182,103,8,42,135,1533,29390
2009,6629,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,534880,186000,Downs Rd,Lea Bridge Rd,0.3,0.19,730,686,21542,2616,3727,755,89,84,19,61,33,1041,29612
2009,6632,Counted,Manual count,London,Hackney,A105,PA,532000,187600,A503,LA Boundary,0.4,0.25,941,878,17404,959,3032,491,60,54,14,17,41,677,22950
2009,6634,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,533000,187960,A503,LA Boundary,1,0.62,242,417,11020,1008,3236,339,42,59,4,10,6,460,16141
2009,7716,Counted,Manual count,London,Hackney,A5201,PA,533330,182670,A1202,A10/A1208,0.2,0.12,1820,1773,15692,1124,4287,964,94,104,18,20,43,1243,24119
2009,8064,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A102,PA,536000,185157,A106,A107,1.6,0.99,629,804,20959,1523,5106,451,74,156,11,29,16,737,29129
2009,8475,Counted,Manual count,London,Hackney,A5201,PA,532929,182545,A501,A1202,0.2,0.12,3549,2963,34776,863,8249,1233,88,302,102,16,149,1890,48741
2009,16176,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533540,185000,A104,Evering Rd,1.3,0.81,1164,1114,10351,1275,3092,805,90,28,1,7,4,935,16767
2009,16616,Counted,Manual count,London,Hackney,A104,PA,533980,184900,A1207,A107,0.9,0.56,1286,627,14365,1395,2251,625,35,47,4,6,19,736,19374
2009,16621,Counted,Manual count,London,Hackney,A107,PA,534860,184000,A106,A106,0.5,0.31,857,646,13362,2008,2421,679,60,54,3,7,13,816,19253
2009,17689,Counted,Manual count,London,Hackney,A5201,PA,533150,182610,A1202,A1202,0.3,0.19,1501,1534,14020,911,2709,636,90,77,16,21,4,844,20018
2009,18046,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534800,185199,A104,A107 Mare St,0.3,0.19,402,235,7944,1934,1098,163,10,27,6,7,2,215,11426
2009,18336,Counted,Manual count,London,Hackney,A10,PA,533650,187000,A10 Rectory Rd,A107 Clapton Common,1.1,0.68,849,852,16225,1934,2600,573,52,49,7,10,27,718,22329
2009,18456,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PA,532740,182750,City Road,Vestry Srreet,0.3,0.19,712,1378,7177,626,2141,326,52,51,7,4,5,445,11767
2009,26182,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533450,182500,A1209,A1208/A5201,0.4,0.25,1990,1397,8560,1329,3409,364,67,65,17,24,17,554,15249
2009,26646,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,535000,186220,A107 Lower Clapton Rd,LA Boundary,0.8,0.5,342,498,28568,785,3244,590,206,178,30,37,63,1104,34199
2009,26651,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,535050,185300,A107 Mare St,A102,0.3,0.19,913,348,8056,2637,1501,277,60,55,41,27,27,487,13029
2009,27239,Counted,Manual count,London,Hackney,A503,PA,532000,187400,A1201,A105,0.9,0.56,1159,1075,18308,1303,3834,934,85,140,7,22,60,1248,25768
2009,28092,Estimated,Estimated from nearby links,London,Hackney,A106,PA,536654,184727,A12,A12/A115,0.1,0.06,762,1483,39236,1188,6315,1646,212,250,75,40,86,2309,50531
2009,28212,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533360,182270,A10,A1202 Curtain Rd,0.3,0.19,1830,2688,19573,102,6227,700,168,153,57,67,73,1218,29808
2009,28381,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PA,532700,182820,City Road,East Road,0.3,0.19,423,822,3827,409,1116,139,25,19,3,3,5,194,6368
2009,28535,Counted,Dependent on a neighbouring counted link,London,Hackney,A104,PA,533500,184780,LA Boundary,A10 Kingsland High St,0.1,0.06,2336,925,10229,1386,2461,429,55,56,37,21,11,609,15610
2009,36186,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533680,188000,A107,LA Boundary,0.3,0.19,313,801,27425,1960,4497,1032,96,47,22,14,55,1266,35949
2009,36187,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533430,182100,LA Boundary,A1202 Commercial Street,0.2,0.12,4633,1492,8420,2531,2018,542,43,97,9,12,12,715,15176
2009,36663,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,534730,185500,A107,A107,0.8,0.5,375,719,12358,735,2430,321,98,36,7,4,4,470,16712
2009,36667,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,535000,183720,A107,A1205,0.9,0.56,279,810,7616,176,1756,239,63,109,6,4,0,421,10779
2009,36668,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534550,187000,A104 roundabout,A10,2.2,1.37,191,228,19924,904,3792,973,54,59,9,1,11,1107,25955
2009,36669,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534950,184500,Well St,Graham Rd,0.8,0.5,2062,501,13804,2299,2682,426,49,13,8,9,15,520,19806
2009,38148,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534874,185000,A1207,A104,0.4,0.25,837,405,12835,1986,1615,297,54,7,12,6,33,409,17250
2009,38267,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533124,182475,A1202 Curtain Rd,A5201,0.4,0.25,1507,2644,25772,55,5130,1477,156,151,15,44,52,1895,35496
2009,38434,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533950,186110,A10 Stoke Newington High St,B111,1,0.62,626,638,11707,830,2519,339,43,32,11,18,12,455,16149
2009,38435,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1207,PA,534000,184800,B108,A107,1,0.62,457,425,5792,1269,1169,416,52,97,15,5,18,603,9258
2009,46189,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533480,184000,A1208/A5201,A104,2.1,1.3,1877,1090,12299,1300,2665,735,87,61,9,7,28,927,18281
2009,46656,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,533700,184800,A10,A1207,0.4,0.25,1194,837,11856,2027,2357,470,129,98,28,16,16,757,17834
2009,46659,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,535000,184140,A107,A102,1.5,0.93,837,491,8167,498,1819,374,48,176,5,21,14,638,11613
2009,46660,Counted,Manual count,London,Hackney,A107,PA,535000,185740,A102,A104,0.6,0.37,711,306,10663,2014,1511,335,41,14,1,8,8,407,14901
2009,47247,Counted,Manual count,London,Hackney,A503,PA,532500,187730,A105,A107,0.8,0.5,698,1353,31323,1744,5525,1371,115,156,23,18,94,1777,41722
2009,48129,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536805,185028,A12/A115,A12,1,0.62,636,396,7818,890,898,161,41,67,13,4,17,303,10305
2009,48418,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533700,186680,B111 Northwold Rd,A10 Stoke Newington High St,0.2,0.12,931,591,16566,1703,2070,404,31,15,7,5,9,471,21401
2009,48540,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PA,532840,183000,Vestry St,B102,0.9,0.56,778,1614,10992,1029,2324,386,20,22,9,8,5,450,16409
2009,48543,Counted,Manual count,London,Hackney,A501,PA,532467,182779,LA Boundary,A1200,0.5,0.31,1493,1566,22294,995,4418,904,211,114,53,22,70,1374,30647
2009,56619,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536000,184140,A1205,A106 Wick Rd,1.1,0.68,106,510,9404,105,2218,295,97,155,10,2,2,561,12798
2009,56661,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534848,183562,LA Boundary,Victoria Park Road,0.1,0.06,1239,1138,12735,2391,3083,677,94,60,39,16,45,931,20278
2009,57754,Counted,Manual count,London,Hackney,A106,PA,536538,184718,A106 Victoria Park Rd,A12,0.2,0.12,762,1483,39236,1188,6316,1645,211,250,75,40,86,2307,50530
2009,57755,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533265,182510,A1202 Great Eastern St,A5201,0.3,0.19,188,443,2772,281,1348,338,49,35,0,4,4,430,5274
2009,58160,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533610,186380,Evering Road,Rectory Road,0.7,0.43,273,371,8922,987,1947,523,58,17,11,1,4,614,12841
2009,73558,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1205,PA,535710,183850,LA Boundary,A106,0.2,0.12,539,562,13252,425,2534,223,58,61,11,1,2,356,17129
2009,73560,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A115,PA,536830,184630,A106,LA Boundary,0.3,0.19,433,201,7593,280,1398,267,87,87,7,11,61,520,9992
2009,73561,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A12,PA,537400,185480,A106,LA Boundary,0.1,0.06,0,2125,57020,659,10740,3270,315,425,222,301,850,5383,75927
2009,73563,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PA,532736,187950,A107,LA Boundary,0.1,0.06,452,1143,16532,709,4509,801,109,221,32,42,32,1237,24130
2009,73564,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PA,532360,186640,LA boundary,A503,2.3,1.43,720,604,16010,499,1851,306,40,23,6,14,9,398,19362
2009,73565,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533505,182140,LA Boundary,A10,0.1,0.06,1066,2135,24413,342,5041,970,131,73,62,32,75,1343,33274
2009,73566,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1209,PA,533545,182280,A10,LA Boundary,0.1,0.06,1047,455,10876,670,1974,389,33,12,2,5,0,441,14416
2009,74529,Counted,Dependent on a neighbouring counted link,London,Hackney,A12,PA,536820,184500,A106,LA Boundary,0.4,0.25,0,2261,79519,933,14498,3287,536,764,183,364,829,5963,103174
2009,74530,Counted,Manual count,London,Hackney,A12,PA,536692,185063,A106,A106,1.1,0.68,0,2333,83548,688,15032,3135,381,814,60,199,763,5352,106953
2009,74906,Counted,Manual count,London,Hackney,A106,PA,536325,184749,Victoria Park Road,Cassland Road,0.2,0.12,368,1147,37339,1046,6564,1176,119,257,49,57,38,1696,47792
2009,74907,Counted,Manual count,London,Hackney,A106,PA,537470,185700,A12,LA Boundary,0.4,0.25,1065,678,29839,483,5821,1670,320,475,188,158,477,3288,40109
2009,79992,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534950,185100,Graham Road,Dalston Lane,0.3,0.19,504,59,670,1615,130,62,3,1,2,0,0,68,2542
2009,80388,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1208,PA,533620,182930,A10/A5201,Weymouth Terrace,0.6,0.37,1369,1368,11129,995,4084,565,136,178,6,9,15,909,18485
2010,6190,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533470,182230,A1202,A1209,0.1,0.06,4458,2325,18229,2626,4298,1109,181,89,9,38,130,1556,29034
2010,6629,Counted,Manual count,London,Hackney,A104,PA,534880,186000,Downs Rd,Lea Bridge Rd,0.3,0.19,548,502,14496,2265,2096,425,105,45,7,20,34,636,19995
2010,6632,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PA,532000,187600,A503,LA Boundary,0.4,0.25,1038,868,17125,967,2978,512,60,46,16,15,40,689,22627
2010,6634,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,533000,187960,A503,LA Boundary,1,0.62,267,413,10844,1016,3178,354,42,50,4,9,6,465,15916
2010,7716,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PA,533330,182670,A1202,A10/A1208,0.2,0.12,2008,1754,15441,1133,4210,1006,94,89,20,18,41,1268,23806
2010,8064,Counted,Manual count,London,Hackney,A102,PA,536000,185157,A106,A107,1.6,0.99,700,570,18611,1082,3476,799,99,79,0,23,15,1015,24754
2010,8475,Counted,Manual count,London,Hackney,A5201,PA,532929,182545,A501,A1202,0.2,0.12,3214,2741,23619,1449,8811,2272,630,676,170,159,133,4040,40660
2010,16176,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533540,185000,A104,Evering Rd,1.3,0.81,1284,1101,10186,1285,3037,841,90,24,1,6,4,966,16575
2010,16616,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,533980,184900,A1207,A107,0.9,0.56,1418,620,14135,1406,2211,653,35,40,4,5,18,755,19127
2010,16621,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534860,184000,A106,A106,0.5,0.31,945,639,13148,2024,2377,709,60,47,3,7,13,839,19027
2010,17689,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PA,533150,182610,A1202,A1202,0.3,0.19,1656,1518,13795,918,2660,664,90,66,18,19,4,861,19752
2010,18046,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534800,185199,A104,A107 Mare St,0.3,0.19,443,233,7817,1949,1078,171,10,23,7,7,2,220,11297
2010,18336,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533650,187000,A10 Rectory Rd,A107 Clapton Common,1.1,0.68,937,843,15966,1950,2553,598,52,42,8,9,26,735,22047
2010,18456,Estimated,Estimated from nearby links,London,Hackney,A1200,PA,532740,182750,City Road,Vestry Srreet,0.3,0.19,547,1003,7141,539,1437,250,11,15,7,4,5,292,10412
2010,26182,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533450,182500,A1209,A1208/A5201,0.4,0.25,2195,1381,8423,1340,3347,380,67,56,19,22,16,560,15051
2010,26646,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,535000,186220,A107 Lower Clapton Rd,LA Boundary,0.8,0.5,377,493,28111,791,3185,616,204,153,34,33,61,1101,33681
2010,26651,Counted,Manual count,London,Hackney,A107,PA,535050,185300,A107 Mare St,A102,0.3,0.19,941,294,7899,2557,1823,194,18,0,0,5,0,217,12790
2010,27239,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PA,532000,187400,A1201,A105,0.9,0.56,1279,1064,18015,1313,3765,975,85,120,8,20,58,1266,25423
2010,28092,Estimated,Estimated from nearby links,London,Hackney,A106,PA,536654,184727,A12,A12/A115,0.1,0.06,807,1256,37381,1283,6801,1199,189,301,30,35,28,1782,48503
2010,28212,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533360,182270,A10,A1202 Curtain Rd,0.3,0.19,2018,2659,19260,102,6115,730,167,131,63,60,71,1222,29358
2010,28381,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PA,532700,182820,City Road,East Road,0.3,0.19,467,813,3766,412,1096,145,25,16,3,3,5,197,6284
2010,28535,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,533500,184780,LA Boundary,A10 Kingsland High St,0.1,0.06,2577,915,10065,1397,2416,448,55,48,41,19,11,622,15415
2010,36186,Counted,Manual count,London,Hackney,A10,PA,533680,188000,A107,LA Boundary,0.3,0.19,663,573,23907,2011,3413,771,89,41,9,25,19,954,30858
2010,36187,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533430,182100,LA Boundary,A1202 Commercial Street,0.2,0.12,5040,1401,8168,2698,1943,570,43,84,10,11,12,730,14940
2010,36663,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,534730,185500,A107,A107,0.8,0.5,413,711,12160,740,2387,335,98,31,8,4,4,480,16478
2010,36667,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,535000,183720,A107,A1205,0.9,0.56,308,801,7494,177,1724,250,63,94,7,4,0,418,10614
2010,36668,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534550,187000,A104 roundabout,A10,2.2,1.37,211,226,19606,911,3724,1016,54,50,10,1,11,1142,25609
2010,36669,Counted,Manual count,London,Hackney,A107,PA,534950,184500,Well St,Graham Rd,0.8,0.5,1070,440,11593,1779,2104,443,47,22,2,10,6,530,16446
2010,38148,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534874,185000,A1207,A104,0.4,0.25,923,400,12629,2001,1586,310,54,6,14,6,31,421,17037
2010,38267,Counted,Manual count,London,Hackney,A1202,PA,533124,182475,A1202 Curtain Rd,A5201,0.4,0.25,871,864,37214,194,5818,890,87,58,46,52,48,1181,45271
2010,38434,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533950,186110,A10 Stoke Newington High St,B111,1,0.62,690,631,11520,837,2474,354,43,27,12,16,12,464,15926
2010,38435,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1207,PA,534000,184800,B108,A107,1,0.62,504,421,5700,1279,1148,434,52,84,17,5,18,610,9158
2010,46189,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533480,184000,A1208/A5201,A104,2.1,1.3,2070,1078,12102,1311,2617,767,87,53,10,7,26,950,18058
2010,46656,Counted,Manual count,London,Hackney,A104,PA,533700,184800,A10,A1207,0.4,0.25,1099,362,12101,1577,2051,640,65,57,0,12,9,783,16874
2010,46659,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,535000,184140,A107,A102,1.5,0.93,923,486,8036,502,1786,391,48,151,5,19,13,627,11437
2010,46660,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,535000,185740,A102,A104,0.6,0.37,785,302,10493,2030,1484,350,41,12,1,8,8,420,14729
2010,47247,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PA,532500,187730,A105,A107,0.8,0.5,770,1338,30822,1758,5426,1431,115,134,26,16,90,1812,41156
2010,48129,Counted,Manual count,London,Hackney,A106,PA,536805,185028,A12/A115,A12,1,0.62,563,376,8250,431,1487,247,31,46,0,4,8,336,10880
2010,48418,Counted,Manual count,London,Hackney,A10,PA,533700,186680,B111 Northwold Rd,A10 Stoke Newington High St,0.2,0.12,716,609,18222,1333,2081,478,40,18,18,4,9,567,22812
2010,48540,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PA,532840,183000,Vestry St,B102,0.9,0.56,858,1596,10816,1037,2283,403,20,19,10,8,5,465,16197
2010,48543,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A501,PA,532467,182779,LA Boundary,A1200,0.5,0.31,1647,1549,21937,1003,4338,944,209,98,59,20,68,1398,30225
2010,56619,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,536000,184140,A1205,A106 Wick Rd,1.1,0.68,117,504,9254,106,2178,308,96,133,11,2,2,552,12594
2010,56661,Counted,Dependent on a neighbouring counted link,London,Hackney,A107,PA,534848,183562,LA Boundary,Victoria Park Road,0.1,0.06,1179,918,19114,2022,2702,736,83,135,36,17,26,1033,25789
2010,57754,Counted,Manual count,London,Hackney,A106,PA,536538,184718,A106 Victoria Park Rd,A12,0.2,0.12,807,1256,37381,1283,6801,1198,189,301,30,35,28,1781,48502
2010,57755,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533265,182510,A1202 Great Eastern St,A5201,0.3,0.19,207,438,2728,283,1324,353,49,30,0,4,4,440,5213
2010,58160,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533610,186380,Evering Road,Rectory Road,0.7,0.43,301,367,8779,995,1912,546,58,15,12,1,4,636,12689
2010,73558,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1205,PA,535710,183850,LA Boundary,A106,0.2,0.12,594,556,13040,429,2489,233,58,52,12,1,2,358,16872
2010,73560,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A115,PA,536830,184630,A106,LA Boundary,0.3,0.19,477,199,7472,282,1373,279,87,75,7,10,59,517,9843
2010,73561,Counted,Dependent on a neighbouring counted link,London,Hackney,A12,PA,537400,185480,A106,LA Boundary,0.1,0.06,26,1636,66048,202,12186,3047,250,643,25,167,722,4854,84926
2010,73563,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PA,532736,187950,A107,LA Boundary,0.1,0.06,499,1130,16267,715,4428,836,109,189,36,38,30,1238,23778
2010,73564,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PA,532360,186640,LA boundary,A503,2.3,1.43,795,598,15754,503,1818,319,40,20,7,12,9,407,19080
2010,73565,Counted,Dependent on a neighbouring counted link,London,Hackney,A1202,PA,533505,182140,LA Boundary,A10,0.1,0.06,1587,1039,19452,150,6116,2247,108,176,9,38,98,2676,29433
2010,73566,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1209,PA,533545,182280,A10,LA Boundary,0.1,0.06,1154,450,10702,675,1938,406,33,10,2,5,0,456,14221
2010,74529,Counted,Dependent on a neighbouring counted link,London,Hackney,A12,PA,536820,184500,A106,LA Boundary,0.4,0.25,105,2069,71370,309,16322,3522,239,749,46,67,258,4881,94951
2010,74530,Counted,Manual count,London,Hackney,A12,PA,536692,185063,A106,A106,1.1,0.68,40,3589,91977,833,12876,10174,1078,1522,1103,299,515,14691,123966
2010,74906,Counted,Manual count,London,Hackney,A106,PA,536325,184749,Victoria Park Road,Cassland Road,0.2,0.12,239,884,45728,794,7653,1330,99,300,0,15,47,1791,56850
2010,74907,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PA,537470,185700,A12,LA Boundary,0.4,0.25,1175,671,29362,487,5716,1743,318,408,210,143,460,3282,39518
2010,79992,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534950,185100,Graham Road,Dalston Lane,0.3,0.19,556,58,659,1628,128,65,3,1,2,0,0,71,2544
2010,80388,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1208,PA,533620,182930,A10/A5201,Weymouth Terrace,0.6,0.37,1510,1353,10951,1003,4010,590,136,153,6,8,15,908,18225
2011,6190,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533470,182230,A1202,A1209,0.1,0.06,4382,2286,17974,2661,4225,1089,192,98,7,38,137,1561,28707
2011,6629,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,534880,186000,Downs Rd,Lea Bridge Rd,0.3,0.19,538,494,14293,2294,2060,417,111,50,5,20,36,639,19780
2011,6632,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PA,532000,187600,A503,LA Boundary,0.4,0.25,1020,853,16886,979,2928,503,63,51,12,15,43,687,22333
2011,6634,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,533000,187960,A503,LA Boundary,1,0.62,263,406,10693,1029,3124,347,44,55,4,9,6,465,15717
2011,7716,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PA,533330,182670,A1202,A10/A1208,0.2,0.12,1974,1724,15225,1147,4138,987,100,98,15,18,43,1261,23495
2011,8064,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A102,PA,536000,185157,A106,A107,1.6,0.99,688,560,18351,1096,3417,784,104,88,0,23,16,1015,24439
2011,8475,Counted,Manual count,London,Hackney,A5201,PA,532929,182545,A501,A1202,0.2,0.12,5046,3167,29759,990,7903,1192,169,339,53,82,74,1909,43728
2011,16176,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533540,185000,A104,Evering Rd,1.3,0.81,1262,1082,10043,1302,2985,826,96,26,1,6,4,959,16371
2011,16616,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,533980,184900,A1207,A107,0.9,0.56,1393,609,13937,1424,2174,641,37,44,3,5,19,749,18893
2011,16621,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534860,184000,A106,A106,0.5,0.31,928,628,12964,2050,2336,696,63,52,2,7,13,833,18811
2011,17689,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PA,533150,182610,A1202,A1202,0.3,0.19,1627,1492,13602,930,2614,652,95,73,14,19,4,857,19495
2011,18046,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,534800,185199,A104,A107 Mare St,0.3,0.19,436,229,7707,1974,1060,167,11,25,6,7,2,218,11188
2011,18336,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533650,187000,A10 Rectory Rd,A107 Clapton Common,1.1,0.68,921,829,15742,1975,2509,587,55,46,6,9,28,731,21786
2011,18456,Estimated,Estimated from nearby links,London,Hackney,A1200,PA,532740,182750,City Road,Vestry Srreet,0.3,0.19,538,986,7041,546,1413,246,12,17,5,4,5,289,10275
2011,26182,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PA,533450,182500,A1209,A1208/A5201,0.4,0.25,2158,1357,8305,1358,3290,373,71,62,15,22,17,560,14870
2011,26646,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,535000,186220,A107 Lower Clapton Rd,LA Boundary,0.8,0.5,370,485,27717,802,3131,605,216,169,26,33,65,1114,33249
2011,26651,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PA,535050,185300,A107 Mare St,A102,0.3,0.19,925,289,7788,2590,1792,191,19,0,0,5,0,215,12674
2011,27239,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PA,532000,187400,A1201,A105,0.9,0.56,1257,1046,17763,1330,3701,957,90,133,6,20,62,1268,25108
2011,28092,Estimated,Estimated from nearby links,London,Hackney,A106,PA,536654,184727,A12,A12/A115,0.1,0.06,779,1032,29238,1219,5188,1080,154,357,5,7,43,1646,38323
2011,28212,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PA,533360,182270,A10,A1202 Curtain Rd,0.3,0.19,1984,2614,18990,104,6011,717,177,145,49,60,75,1223,28942
2011,28381,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PA,532700,182820,City Road,East Road,0.3,0.19,459,799,3713,417,1077,142,26,18,2,3,5,196,6202
