Year,CP,Estimation_method,Estimation_method_detailed,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
2009,18046,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534800,185199,A104,A107 Mare St,0.19,27.35,15.99,540.51,131.59,74.71,11.09,0.68,1.84,0.41,0.48,0.14,14.63,777.43
2009,18336,Counted,Manual count,London,Hackney,A10,PU,533650,187000,A10 Rectory Rd,A107 Clapton Common,0.68,211.81,212.56,4047.82,482.5,648.65,142.95,12.97,12.22,1.75,2.49,6.74,179.13,5570.65
2009,18456,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PU,532740,182750,City Road,Vestry Srreet,0.19,48.44,93.76,488.32,42.59,145.67,22.18,3.54,3.47,0.48,0.27,0.34,30.28,800.63
2009,26182,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533450,182500,A1209,A1208/A5201,0.25,180.53,126.74,776.56,120.57,309.27,33.02,6.08,5.9,1.54,2.18,1.54,50.26,1383.39
2009,26646,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,535000,186220,A107 Lower Clapton Rd,LA Boundary,0.5,62.05,90.36,5183.39,142.43,588.59,107.05,37.38,32.3,5.44,6.71,11.43,200.31,6205.08
2009,26651,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,535050,185300,A107 Mare St,A102,0.19,62.12,23.68,548.13,179.42,102.13,18.85,4.08,3.74,2.79,1.84,1.84,33.14,886.5
2009,27239,Counted,Manual count,London,Hackney,A503,PU,532000,187400,A1201,A105,0.56,236.58,219.43,3737.04,265.97,782.6,190.65,17.35,28.58,1.43,4.49,12.25,254.74,5259.78
2009,28092,Estimated,Estimated from nearby links,London,Hackney,A106,PU,536654,184727,A12,A12/A115,0.06,17.28,33.63,889.87,26.94,143.22,37.33,4.81,5.67,1.7,0.91,1.95,52.37,1146.05
2009,28212,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PU,533360,182270,A10,A1202 Curtain Rd,0.19,124.51,182.89,1331.75,6.94,423.69,47.63,11.43,10.41,3.88,4.56,4.97,82.87,2028.14
2009,28381,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PU,532700,182820,City Road,East Road,0.19,28.78,55.93,260.39,27.83,75.93,9.46,1.7,1.29,0.2,0.2,0.34,13.2,433.28
2009,28535,Counted,Dependent on a neighbouring counted link,London,Hackney,A104,PU,533500,184780,LA Boundary,A10 Kingsland High St,0.06,52.98,20.98,231.99,31.43,55.82,9.73,1.25,1.27,0.84,0.48,0.25,13.81,354.04
2009,36186,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533680,188000,A107,LA Boundary,0.19,21.3,54.5,1866,133.36,305.98,70.22,6.53,3.2,1.5,0.95,3.74,86.14,2445.98
2009,36187,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533430,182100,LA Boundary,A1202 Commercial Street,0.12,210.15,67.68,381.93,114.81,91.54,24.59,1.95,4.4,0.41,0.54,0.54,32.43,688.38
2009,36663,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,534730,185500,A107,A107,0.5,68.04,130.46,2242.24,133.36,440.9,58.24,17.78,6.53,1.27,0.73,0.73,85.28,3032.23
2009,36667,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,535000,183720,A107,A1205,0.56,56.95,165.34,1554.58,35.93,358.44,48.78,12.86,22.25,1.22,0.82,0,85.93,2200.21
2009,36668,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534550,187000,A104 roundabout,A10,1.37,95.3,113.76,9941.3,451.06,1892.06,485.49,26.94,29.44,4.49,0.5,5.49,552.35,12950.53
2009,36669,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534950,184500,Well St,Graham Rd,0.5,374.13,90.9,2504.6,417.13,486.62,77.29,8.89,2.36,1.45,1.63,2.72,94.35,3593.61
2009,38148,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534874,185000,A1207,A104,0.25,75.93,36.74,1164.39,180.17,146.51,26.94,4.9,0.64,1.09,0.54,2.99,37.1,1564.92
2009,38267,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PU,533124,182475,A1202 Curtain Rd,A5201,0.25,136.72,239.86,2338.04,4.99,465.39,133.99,14.15,13.7,1.36,3.99,4.72,171.91,3220.2
2009,38434,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533950,186110,A10 Stoke Newington High St,B111,0.62,141.98,144.7,2655.15,188.24,571.31,76.89,9.75,7.26,2.49,4.08,2.72,103.19,3662.6
2009,38435,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1207,PU,534000,184800,B108,A107,0.62,103.65,96.39,1313.63,287.81,265.13,94.35,11.79,22,3.4,1.13,4.08,136.76,2099.72
2009,46189,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533480,184000,A1208/A5201,A104,1.3,893.98,519.15,5857.78,619.17,1269.29,350.07,41.44,29.05,4.29,3.33,13.34,441.51,8706.89
2009,46656,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,533700,184800,A10,A1207,0.25,108.32,75.93,1075.58,183.89,213.83,42.64,11.7,8.89,2.54,1.45,1.45,68.68,1617.9
2009,46659,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,535000,184140,A107,A102,0.93,284.75,167.04,2778.42,169.42,618.83,127.24,16.33,59.88,1.7,7.14,4.76,217.05,3950.75
2009,46660,Counted,Manual count,London,Hackney,A107,PU,535000,185740,A102,A104,0.37,96.75,41.64,1451.02,274.07,205.62,45.59,5.58,1.91,0.14,1.09,1.09,55.38,2027.73
2009,47247,Counted,Manual count,London,Hackney,A503,PU,532500,187730,A105,A107,0.5,126.65,245.49,5683.26,316.43,1002.46,248.75,20.87,28.3,4.17,3.27,17.06,322.42,7570.06
2009,48129,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,536805,185028,A12/A115,A12,0.62,144.25,89.81,1773.13,201.85,203.67,36.51,9.3,15.2,2.95,0.91,3.86,68.72,2337.18
2009,48418,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533700,186680,B111 Northwold Rd,A10 Stoke Newington High St,0.12,42.23,26.81,751.44,77.25,93.9,18.33,1.41,0.68,0.32,0.23,0.41,21.36,970.75
2009,48540,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PU,532840,183000,Vestry St,B102,0.56,158.81,329.45,2243.69,210.04,474.38,78.79,4.08,4.49,1.84,1.63,1.02,91.85,3349.41
2009,48543,Counted,Manual count,London,Hackney,A501,PU,532467,182779,LA Boundary,A1200,0.31,169.31,177.58,2528.15,112.83,501,102.51,23.93,12.93,6.01,2.49,7.94,155.81,3475.38
2009,56619,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,536000,184140,A1205,A106 Wick Rd,0.68,26.44,127.24,2346.11,26.2,553.35,73.6,24.2,38.67,2.49,0.5,0.5,139.96,3192.85
2009,56661,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534848,183562,LA Boundary,Victoria Park Road,0.06,28.1,25.81,288.83,54.23,69.92,15.35,2.13,1.36,0.88,0.36,1.02,21.12,459.91
2009,57754,Counted,Manual count,London,Hackney,A106,PU,536538,184718,A106 Victoria Park Rd,A12,0.12,34.56,67.27,1779.75,53.89,286.49,74.62,9.57,11.34,3.4,1.81,3.9,104.65,2292.05
2009,57755,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PU,533265,182510,A1202 Great Eastern St,A5201,0.19,12.79,30.14,188.61,19.12,91.72,23,3.33,2.38,0,0.27,0.27,29.26,358.84
2009,58160,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533610,186380,Evering Road,Rectory Road,0.43,43.34,58.9,1416.46,156.7,309.11,83.03,9.21,2.7,1.75,0.16,0.64,97.48,2038.64
2009,73558,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1205,PU,535710,183850,LA Boundary,A106,0.12,24.45,25.49,601.11,19.28,114.94,10.12,2.63,2.77,0.5,5.00E-02,9.00E-02,16.15,776.97
2009,73560,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A115,PU,536830,184630,A106,LA Boundary,0.19,29.46,13.68,516.63,19.05,95.12,18.17,5.92,5.92,0.48,0.75,4.15,35.38,679.86
2009,73561,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A12,PU,537400,185480,A106,LA Boundary,0.06,0,48.2,1293.22,14.95,243.58,74.16,7.14,9.64,5.03,6.83,19.28,122.09,1722.03
2009,73563,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PU,532736,187950,A107,LA Boundary,0.06,10.25,25.92,374.95,16.08,102.26,18.17,2.47,5.01,0.73,0.95,0.73,28.06,547.27
2009,73564,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PU,532360,186640,LA boundary,A503,1.43,375.58,315.07,8351.47,260.3,965.56,159.62,20.87,12,3.13,7.3,4.69,207.61,10100.02
2009,73565,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PU,533505,182140,LA Boundary,A10,0.06,24.18,48.42,553.69,7.76,114.33,22,2.97,1.66,1.41,0.73,1.7,30.46,754.66
2009,73566,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1209,PU,533545,182280,A10,LA Boundary,0.06,23.75,10.32,246.67,15.2,44.77,8.82,0.75,0.27,5.00E-02,0.11,0,10,326.96
2009,74529,Counted,Dependent on a neighbouring counted link,London,Hackney,A12,PU,536820,184500,A106,LA Boundary,0.25,0,205.12,7213.98,84.64,1315.26,298.2,48.63,69.31,16.6,33.02,75.21,540.96,9359.97
2009,74530,Counted,Manual count,London,Hackney,A12,PU,536692,185063,A106,A106,0.68,0,582.04,20843.6,171.64,3750.19,782.12,95.05,203.08,14.97,49.65,190.35,1335.22,26682.69
2009,74906,Counted,Manual count,London,Hackney,A106,PU,536325,184749,Victoria Park Road,Cassland Road,0.12,16.69,52.03,1693.7,47.45,297.74,53.34,5.4,11.66,2.22,2.59,1.72,76.93,2167.85
2009,74907,Counted,Manual count,London,Hackney,A106,PU,537470,185700,A12,LA Boundary,0.25,96.62,61.51,2707,43.82,528.08,151.5,29.03,43.09,17.06,14.33,43.27,298.29,3638.7
2009,79992,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534950,185100,Graham Road,Dalston Lane,0.19,34.29,4.01,45.59,109.88,8.85,4.22,0.2,7.00E-02,0.14,0,0,4.63,172.96
2009,80388,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1208,PU,533620,182930,A10/A5201,Weymouth Terrace,0.37,186.29,186.16,1514.44,135.4,555.75,76.89,18.51,24.22,0.82,1.22,2.04,123.7,2515.44
2010,6190,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533470,182230,A1202,A1209,0.06,101.11,52.73,413.43,59.56,97.48,25.15,4.11,2.02,0.2,0.86,2.95,35.29,658.49
2010,6629,Counted,Manual count,London,Hackney,A104,PU,534880,186000,Downs Rd,Lea Bridge Rd,0.19,37.29,34.16,986.31,154.11,142.61,28.92,7.14,3.06,0.48,1.36,2.31,43.27,1360.46
2010,6632,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PU,532000,187600,A503,LA Boundary,0.25,94.17,78.75,1553.58,87.73,270.16,46.45,5.44,4.17,1.45,1.36,3.63,62.51,2052.73
2010,6634,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,533000,187960,A503,LA Boundary,0.62,60.56,93.67,2459.42,230.43,720.77,80.29,9.53,11.34,0.91,2.04,1.36,105.46,3609.76
2010,7716,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PU,533330,182670,A1202,A10/A1208,0.12,91.08,79.56,700.41,51.39,190.97,45.63,4.26,4.04,0.91,0.82,1.86,57.52,1079.84
2010,8064,Counted,Manual count,London,Hackney,A102,PU,536000,185157,A106,A107,0.99,254.02,206.84,6753.57,392.64,1261.37,289.94,35.93,28.67,0,8.35,5.44,368.32,8982.75
2010,8475,Counted,Manual count,London,Hackney,A5201,PU,532929,182545,A501,A1202,0.12,145.79,124.33,1071.36,65.73,399.67,103.06,28.58,30.66,7.71,7.21,6.03,183.25,1844.34
2010,16176,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533540,185000,A104,Evering Rd,0.81,378.58,324.62,3003.25,378.87,895.43,247.96,26.54,7.08,0.29,1.77,1.18,284.82,4886.98
2010,16616,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,533980,184900,A1207,A107,0.56,289.44,126.55,2885.24,286.99,451.31,133.29,7.14,8.16,0.82,1.02,3.67,154.11,3904.21
2010,16621,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534860,184000,A106,A106,0.31,107.16,72.46,1490.99,229.52,269.55,80.4,6.8,5.33,0.34,0.79,1.47,95.14,2157.67
2010,17689,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PU,533150,182610,A1202,A1202,0.19,112.67,103.28,938.61,62.46,180.99,45.18,6.12,4.49,1.22,1.29,0.27,58.58,1343.93
2010,18046,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534800,185199,A104,A107 Mare St,0.19,30.14,15.85,531.87,132.61,73.35,11.63,0.68,1.56,0.48,0.48,0.14,14.97,768.65
2010,18336,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533650,187000,A10 Rectory Rd,A107 Clapton Common,0.68,233.76,210.31,3983.21,486.49,636.92,149.19,12.97,10.48,2,2.25,6.49,183.37,5500.3
2010,18456,Estimated,Estimated from nearby links,London,Hackney,A1200,PU,532740,182750,City Road,Vestry Srreet,0.19,37.22,68.24,485.87,36.67,97.77,17.01,0.75,1.02,0.48,0.27,0.34,19.87,708.43
2010,26182,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533450,182500,A1209,A1208/A5201,0.25,199.13,125.28,764.14,121.57,303.64,34.47,6.08,5.08,1.72,2,1.45,50.8,1365.43
2010,26646,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,535000,186220,A107 Lower Clapton Rd,LA Boundary,0.5,68.4,89.45,5100.47,143.52,577.89,111.77,37.01,27.76,6.17,5.99,11.07,199.77,6111.09
2010,26651,Counted,Manual count,London,Hackney,A107,PU,535050,185300,A107 Mare St,A102,0.19,64.03,20,537.45,173.98,124.04,13.2,1.22,0,0,0.34,0,14.76,870.23
2010,27239,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PU,532000,187400,A1201,A105,0.56,261.07,217.18,3677.23,268.01,768.51,199.02,17.35,24.49,1.63,4.08,11.84,258.42,5189.35
2010,28092,Estimated,Estimated from nearby links,London,Hackney,A106,PU,536654,184727,A12,A12/A115,0.06,18.3,28.49,847.8,29.1,154.25,27.19,4.29,6.83,0.68,0.79,0.64,40.42,1100.05
2010,28212,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PU,533360,182270,A10,A1202 Curtain Rd,0.19,137.31,180.92,1310.45,6.94,416.07,49.67,11.36,8.91,4.29,4.08,4.83,83.15,1997.52
2010,28381,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PU,532700,182820,City Road,East Road,0.19,31.77,55.32,256.24,28.03,74.57,9.87,1.7,1.09,0.2,0.2,0.34,13.4,427.56
2010,28535,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,533500,184780,LA Boundary,A10 Kingsland High St,0.06,58.45,20.75,228.27,31.68,54.79,10.16,1.25,1.09,0.93,0.43,0.25,14.11,349.61
2010,36186,Counted,Manual count,London,Hackney,A10,PU,533680,188000,A107,LA Boundary,0.19,45.11,38.99,1626.64,136.83,232.22,52.46,6.06,2.79,0.61,1.7,1.29,64.91,2099.58
2010,36187,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533430,182100,LA Boundary,A1202 Commercial Street,0.12,228.61,63.55,370.5,122.38,88.13,25.86,1.95,3.81,0.45,0.5,0.54,33.11,677.68
2010,36663,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,534730,185500,A107,A107,0.5,74.93,129,2206.32,134.27,433.1,60.78,17.78,5.62,1.45,0.73,0.73,87.09,2989.77
2010,36667,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,535000,183720,A107,A1205,0.56,62.87,163.5,1529.68,36.13,351.9,51.03,12.86,19.19,1.43,0.82,0,85.32,2166.53
2010,36668,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534550,187000,A104 roundabout,A10,1.37,105.28,112.77,9782.63,454.55,1858.13,506.94,26.94,24.95,4.99,0.5,5.49,569.81,12777.89
2010,36669,Counted,Manual count,London,Hackney,A107,PU,534950,184500,Well St,Graham Rd,0.5,194.14,79.83,2103.44,322.78,381.75,80.38,8.53,3.99,0.36,1.81,1.09,96.16,2983.97
2010,38148,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534874,185000,A1207,A104,0.25,83.73,36.29,1145.71,181.53,143.88,28.12,4.9,0.54,1.27,0.54,2.81,38.19,1545.6
2010,38267,Counted,Manual count,London,Hackney,A1202,PU,533124,182475,A1202 Curtain Rd,A5201,0.25,79.02,78.38,3376.06,17.6,527.81,80.74,7.89,5.26,4.17,4.72,4.35,107.14,4106.99
2010,38434,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533950,186110,A10 Stoke Newington High St,B111,0.62,156.49,143.11,2612.74,189.83,561.1,80.29,9.75,6.12,2.72,3.63,2.72,105.24,3612.02
2010,38435,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1207,PU,534000,184800,B108,A107,0.62,114.31,95.48,1292.76,290.08,260.37,98.43,11.79,19.05,3.86,1.13,4.08,138.35,2077.04
2010,46189,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533480,184000,A1208/A5201,A104,1.3,985.9,513.43,5763.95,624.4,1246.43,365.31,41.44,25.24,4.76,3.33,12.38,452.47,8600.68
2010,46656,Counted,Manual count,London,Hackney,A104,PU,533700,184800,A10,A1207,0.25,99.7,32.84,1097.81,143.07,186.07,58.06,5.9,5.17,0,1.09,0.82,71.03,1530.81
2010,46659,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,535000,184140,A107,A102,0.93,314.01,165.34,2733.85,170.78,607.6,133.02,16.33,51.37,1.7,6.46,4.42,213.31,3890.88
2010,46660,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,535000,185740,A102,A104,0.37,106.82,41.1,1427.89,276.24,201.94,47.63,5.58,1.63,0.14,1.09,1.09,57.15,2004.33
2010,47247,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PU,532500,187730,A105,A107,0.5,139.71,242.77,5592.36,318.97,984.5,259.64,20.87,24.31,4.72,2.9,16.33,328.77,7467.36
2010,48129,Counted,Manual count,London,Hackney,A106,PU,536805,185028,A12/A115,A12,0.62,127.69,85.28,1871.1,97.75,337.25,56.02,7.03,10.43,0,0.91,1.81,76.2,2467.59
2010,48418,Counted,Manual count,London,Hackney,A10,PU,533700,186680,B111 Northwold Rd,A10 Stoke Newington High St,0.12,32.48,27.62,826.55,60.47,94.39,21.68,1.81,0.82,0.82,0.18,0.41,25.72,1034.75
2010,48540,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1200,PU,532840,183000,Vestry St,B102,0.56,175.14,325.78,2207.77,211.67,466.01,82.26,4.08,3.88,2.04,1.63,1.02,94.92,3306.14
2010,48543,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A501,PU,532467,182779,LA Boundary,A1200,0.31,186.77,175.66,2487.66,113.74,491.93,107.05,23.7,11.11,6.69,2.27,7.71,158.53,3427.52
2010,56619,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,536000,184140,A1205,A106 Wick Rd,0.68,29.19,125.74,2308.69,26.44,543.37,76.84,23.95,33.18,2.74,0.5,0.5,137.71,3141.96
2010,56661,Counted,Dependent on a neighbouring counted link,London,Hackney,A107,PU,534848,183562,LA Boundary,Victoria Park Road,0.06,26.74,20.82,433.51,45.86,61.28,16.69,1.88,3.06,0.82,0.39,0.59,23.43,584.9
2010,57754,Counted,Manual count,London,Hackney,A106,PU,536538,184718,A106 Victoria Park Rd,A12,0.12,36.61,56.97,1695.61,58.2,308.49,54.34,8.57,13.65,1.36,1.59,1.27,80.79,2200.06
2010,57755,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1202,PU,533265,182510,A1202 Great Eastern St,A5201,0.19,14.08,29.8,185.61,19.26,90.09,24.02,3.33,2.04,0,0.27,0.27,29.94,354.69
2010,58160,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533610,186380,Evering Road,Rectory Road,0.43,47.79,58.27,1393.76,157.97,303.55,86.68,9.21,2.38,1.91,0.16,0.64,100.97,2014.51
2010,73558,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1205,PU,535710,183850,LA Boundary,A106,0.12,26.94,25.22,591.5,19.46,112.9,10.57,2.63,2.36,0.54,5.00E-02,9.00E-02,16.24,765.32
2010,73560,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A115,PU,536830,184630,A106,LA Boundary,0.19,32.46,13.54,508.4,19.19,93.42,18.98,5.92,5.1,0.48,0.68,4.01,35.18,669.72
2010,73561,Counted,Dependent on a neighbouring counted link,London,Hackney,A12,PU,537400,185480,A106,LA Boundary,0.06,0.59,37.1,1497.97,4.58,276.38,69.11,5.67,14.58,0.57,3.79,16.37,110.09,1926.13
2010,73563,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A503,PU,532736,187950,A107,LA Boundary,0.06,11.32,25.63,368.94,16.22,100.43,18.96,2.47,4.29,0.82,0.86,0.68,28.08,539.29
2010,73564,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PU,532360,186640,LA boundary,A503,1.43,414.7,311.94,8217.93,262.39,948.34,166.4,20.87,10.43,3.65,6.26,4.69,212.31,9952.91
2010,73565,Counted,Dependent on a neighbouring counted link,London,Hackney,A1202,PU,533505,182140,LA Boundary,A10,0.06,35.99,23.56,441.17,3.4,138.71,50.96,2.45,3.99,0.2,0.86,2.22,60.69,667.54
2010,73566,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1209,PU,533545,182280,A10,LA Boundary,0.06,26.17,10.21,242.72,15.31,43.95,9.21,0.75,0.23,5.00E-02,0.11,0,10.34,322.53
2010,74529,Counted,Dependent on a neighbouring counted link,London,Hackney,A12,PU,536820,184500,A106,LA Boundary,0.25,9.53,187.7,6474.7,28.03,1480.74,319.52,21.68,67.95,4.17,6.08,23.41,442.81,8613.97
2010,74530,Counted,Manual count,London,Hackney,A12,PU,536692,185063,A106,A106,0.68,9.98,895.39,22946.47,207.82,3212.31,2538.21,268.94,379.71,275.18,74.59,128.48,3665.12,30927.1
2010,74906,Counted,Manual count,London,Hackney,A106,PU,536325,184749,Victoria Park Road,Cassland Road,0.12,10.84,40.1,2074.23,36.02,347.14,60.33,4.49,13.61,0,0.68,2.13,81.24,2578.72
2010,74907,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A106,PU,537470,185700,A12,LA Boundary,0.25,106.6,60.87,2663.73,44.18,518.56,158.13,28.85,37.01,19.05,12.97,41.73,297.74,3585.08
2010,79992,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534950,185100,Graham Road,Dalston Lane,0.19,37.83,3.95,44.84,110.77,8.71,4.42,0.2,7.00E-02,0.14,0,0,4.83,173.09
2010,80388,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A1208,PU,533620,182930,A10/A5201,Weymouth Terrace,0.37,205.48,184.12,1490.22,136.49,545.68,80.29,18.51,20.82,0.82,1.09,2.04,123.56,2480.06
2011,6190,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533470,182230,A1202,A1209,0.06,99.38,51.85,407.65,60.35,95.82,24.7,4.35,2.22,0.16,0.86,3.11,35.4,651.08
2011,6629,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,534880,186000,Downs Rd,Lea Bridge Rd,0.19,36.61,33.61,972.5,156.08,140.16,28.37,7.55,3.4,0.34,1.36,2.45,43.48,1345.83
2011,6632,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A105,PU,532000,187600,A503,LA Boundary,0.25,92.53,77.38,1531.9,88.82,265.63,45.63,5.72,4.63,1.09,1.36,3.9,62.32,2026.05
2011,6634,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,533000,187960,A503,LA Boundary,0.62,59.65,92.08,2425.18,233.38,708.52,78.7,9.98,12.47,0.91,2.04,1.36,105.46,3564.62
2011,7716,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PU,533330,182670,A1202,A10/A1208,0.12,89.54,78.2,690.61,52.03,187.7,44.77,4.54,4.45,0.68,0.82,1.95,57.2,1065.74
2011,8064,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A102,PU,536000,185157,A106,A107,0.99,249.66,203.21,6659.23,397.72,1239.96,284.5,37.74,31.93,0,8.35,5.81,368.32,8868.44
2011,8475,Counted,Manual count,London,Hackney,A5201,PU,532929,182545,A501,A1202,0.12,228.89,143.66,1349.87,44.91,358.48,54.07,7.67,15.38,2.4,3.72,3.36,86.59,1983.51
2011,16176,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533540,185000,A104,Evering Rd,0.81,372.09,319.02,2961.08,383.88,880.1,243.54,28.3,7.67,0.29,1.77,1.18,282.75,4826.84
2011,16616,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PU,533980,184900,A1207,A107,0.56,284.34,124.31,2844.83,290.67,443.76,130.84,7.55,8.98,0.61,1.02,3.88,152.89,3856.45
2011,16621,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534860,184000,A106,A106,0.31,105.24,71.22,1470.12,232.47,264.9,78.93,7.14,5.9,0.23,0.79,1.47,94.46,2133.17
2011,17689,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A5201,PU,533150,182610,A1202,A1202,0.19,110.7,101.52,925.48,63.28,177.86,44.36,6.46,4.97,0.95,1.29,0.27,58.31,1326.44
2011,18046,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A107,PU,534800,185199,A104,A107 Mare St,0.19,29.67,15.58,524.39,134.31,72.12,11.36,0.75,1.7,0.41,0.48,0.14,14.83,761.23
2011,18336,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533650,187000,A10 Rectory Rd,A107 Clapton Common,0.68,229.77,206.82,3927.32,492.72,625.95,146.45,13.72,11.48,1.5,2.25,6.99,182.37,5435.18
2011,18456,Estimated,Estimated from nearby links,London,Hackney,A1200,PU,532740,182750,City Road,Vestry Srreet,0.19,36.61,67.09,479.07,37.15,96.14,16.74,0.82,1.16,0.34,0.27,0.34,19.66,699.11
2011,26182,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A10,PU,533450,182500,A1209,A1208/A5201,0.25,195.77,123.11,753.43,123.2,298.47,33.84,6.44,5.62,1.36,2,1.54,50.8,1349.01
